,DishWasher,WashingMachine,BaseLoad
2024-01-06 00:45:00,0.0,0.001,0.42236666666666667
2024-01-06 01:00:00,0.0,0.001,0.5717000000000001
2024-01-06 01:15:00,0.0,0.001,0.35536666666666666
2024-01-06 01:30:00,0.0,0.001,0.05
2024-01-06 01:45:00,0.0,0.001,0.13866666666666666
2024-01-06 02:00:00,0.0,0.001,0.18933333333333333
2024-01-06 02:15:00,0.0,0.001,0.24866666666666667
2024-01-06 02:30:00,0.0,0.001,0.20466666666666666
2024-01-06 02:45:00,0.0,0.001,0.05
2024-01-06 03:00:00,0.0,0.001,0.07533333333333332
2024-01-06 03:15:00,0.0,0.001,0.23999999999999996
2024-01-06 03:30:00,0.0,0.001,0.16226666666666667
2024-01-06 03:45:00,0.0,0.001,0.31333333333333335
2024-01-06 04:00:00,0.0,0.001,0.07333333333333333
2024-01-06 04:15:00,0.0,0.001,0.063
2024-01-06 04:30:00,0.0,0.001,0.7385333333333333
2024-01-06 04:45:00,0.0,0.001,0.13333333333333333
2024-01-06 05:00:00,0.0,0.001,0.32147333333333333
2024-01-06 05:15:00,0.0,0.001,0.2873666666666666
2024-01-06 05:30:00,0.0,0.001,0.1857
2024-01-06 05:45:00,0.0,0.001,0.27436666666666665
2024-01-06 06:00:00,0.0,0.001,0.32503333333333334
2024-01-06 06:15:00,0.0,0.001,0.33136666666666664
2024-01-06 06:30:00,0.0,0.001,0.3933666666666667
2024-01-06 06:45:00,0.0,0.001,0.1857
2024-01-06 07:00:00,0.0,0.001,0.21103333333333332
2024-01-06 07:15:00,0.0,0.001,0.3757
2024-01-06 07:30:00,0.0,0.001,0.2380333333333333
2024-01-06 07:45:00,0.0,0.001,0.4507
2024-01-06 08:00:00,0.0,0.001,0.23436666666666667
2024-01-06 08:15:00,0.0,0.001,0.1857
2024-01-06 08:30:00,0.0,0.001,0.3377
2024-01-06 08:45:00,0.0,0.001,0.2617
2024-01-06 09:00:00,0.0,0.001,0.38436666666666663
2024-01-06 09:15:00,0.0,0.001,0.34036666666666665
2024-01-06 09:30:00,0.0,0.001,0.1857
2024-01-06 09:45:00,0.0,0.001,0.27436666666666665
2024-01-06 10:00:00,0.0,0.001,0.31598666666666664
2024-01-06 10:15:00,0.0,0.001,0.14266666666666666
2024-01-06 10:30:00,0.0,0.001,0.30033333333333334
2024-01-06 10:45:00,0.0,0.001,0.060333333333333336
2024-01-06 11:00:00,0.0,0.001,0.07533333333333332
2024-01-06 11:15:00,0.0,0.001,0.23999999999999996
2024-01-06 11:30:00,0.0,0.001,0.07
2024-01-06 11:45:00,0.0,0.001,0.29433333333333334
2024-01-06 12:00:00,0.0,0.001,0.15166666666666667
2024-01-06 12:15:00,0.0,0.001,0.05
2024-01-06 12:30:00,0.0,0.001,0.20199999999999999
2024-01-06 12:45:00,0.0,0.001,0.126
2024-01-06 13:00:00,0.0,0.001,0.19566666666666668
2024-01-06 13:15:00,0.0,0.001,0.25766666666666665
2024-01-06 13:30:00,0.0,0.001,0.05
2024-01-06 13:45:00,0.0,0.001,0.13866666666666666
2024-01-06 14:00:00,0.0,0.001,0.18933333333333333
2024-01-06 14:15:00,0.0,0.001,0.08966666666666666
2024-01-06 14:30:00,0.0,0.001,0.315
2024-01-06 14:45:00,0.0,0.001,0.09866666666666667
2024-01-06 15:00:00,0.0,0.001,0.07533333333333332
2024-01-06 15:15:00,0.0,0.001,0.23999999999999996
2024-01-06 15:30:00,0.0,0.001,0.06266666666666668
2024-01-06 15:45:00,0.0,0.001,0.24866666666666667
2024-01-06 16:00:00,0.0,0.001,0.20466666666666666
2024-01-06 16:15:00,0.0,0.001,0.05
2024-01-06 16:30:00,0.0,0.001,0.20199999999999999
2024-01-06 16:45:00,0.0,0.001,0.126
2024-01-06 17:00:00,0.0,0.001,0.14266666666666666
2024-01-06 17:15:00,0.0,0.001,0.30033333333333334
2024-01-06 17:30:00,0.0,0.001,0.060333333333333336
2024-01-06 17:45:00,0.0,0.001,0.13866666666666666
2024-01-06 18:00:00,0.0,0.001,0.18933333333333333
2024-01-06 18:15:00,0.0,0.001,0.05733333333333334
2024-01-06 18:30:00,0.0,0.001,0.29433333333333334
2024-01-06 18:45:00,0.0,0.001,0.15166666666666667
2024-01-06 19:00:00,0.0,0.001,0.13986666666666667
2024-01-06 19:15:00,0.0,0.001,0.3641529979660463
2024-01-06 19:30:00,0.0,0.001,0.19549040903934017
2024-01-06 19:45:00,0.0,0.001,0.3284904090393402
2024-01-06 20:00:00,0.0,0.001,0.3904904090393402
2024-01-06 20:15:00,0.0,0.001,0.15862374237267352
2024-01-06 20:30:00,0.0,0.001,0.21382374237267351
2024-01-06 20:45:00,0.0,0.001,0.1378237423726735
2024-01-06 21:00:00,0.0,0.001,0.09754916158178233
2024-01-06 21:15:00,0.0,0.001,0.32682374237267353
2024-01-06 21:30:00,0.0,0.001,1.1766237423726735
2024-01-06 21:45:00,0.0,0.001,0.18379883358833826
2024-01-06 22:00:00,0.0,0.001,0.35370927305892114
2024-01-06 22:15:00,0.0,0.001,0.7474426063922546
2024-01-06 22:30:00,0.0,0.001,0.8128426063922546
2024-01-06 22:45:00,0.0,0.001,0.36904260639225445
2024-01-06 23:00:00,0.0,0.001,0.21026055552953446
2024-01-06 23:15:00,0.0,0.001,0.3511726625987592
2024-01-06 23:30:00,0.0,0.001,0.5939840657843047
2024-01-06 23:45:00,0.0,0.001,0.6950188640195809
2024-01-07 00:00:00,0.0,0.001,0.45288553068624754
2024-01-07 00:15:00,0.0,0.001,0.2490721973529143
2024-01-07 00:30:00,0.0,0.001,0.4902521973529143
2024-01-07 00:45:00,0.0,0.001,0.33920146490194286
2024-01-07 01:00:00,0.0,0.001,0.1930333333333333
2024-01-07 01:15:00,0.0,0.001,0.4300333333333333
2024-01-07 01:30:00,0.0,0.001,0.2873666666666666
2024-01-07 01:45:00,0.0,0.001,0.27436666666666665
2024-01-07 02:00:00,0.0,0.001,0.32503333333333334
2024-01-07 02:15:00,0.0,0.001,0.1857
2024-01-07 02:30:00,0.0,0.001,0.33136666666666664
2024-01-07 02:45:00,0.0,0.001,0.3933666666666667
2024-01-07 03:00:00,0.0,0.001,0.21103333333333332
2024-01-07 03:15:00,0.0,0.001,0.3757
2024-01-07 03:30:00,0.0,0.001,0.19836666666666666
2024-01-07 03:45:00,0.0,0.001,0.22536666666666663
2024-01-07 04:00:00,0.0,0.001,0.4507
2024-01-07 04:15:00,0.0,0.001,0.23436666666666667
2024-01-07 04:30:00,0.0,0.001,0.7374999999999999
2024-01-07 04:45:00,0.0,0.001,0.2617
2024-01-07 05:00:00,0.0,0.001,0.1857
2024-01-07 05:15:00,0.0,0.001,0.7841666666666666
2024-01-07 05:30:00,0.0,0.001,0.34036666666666665
2024-01-07 05:45:00,0.0,0.001,0.27436666666666665
2024-01-07 06:00:00,0.0,0.001,0.32503333333333334
2024-01-07 06:15:00,0.0,0.001,0.14046666666666666
2024-01-07 06:30:00,0.0,0.001,0.6757333333333333
2024-01-07 06:45:00,0.0,0.001,0.30033333333333334
2024-01-07 07:00:00,0.0,0.001,0.08566666666666665
2024-01-07 07:15:00,0.0,0.001,0.23999999999999996
2024-01-07 07:30:00,0.0,0.001,0.06266666666666668
2024-01-07 07:45:00,0.0,0.001,0.05733333333333334
2024-01-07 08:00:00,0.0,0.001,0.29433333333333334
2024-01-07 08:15:00,0.0,0.001,0.15166666666666667
2024-01-07 08:30:00,0.0,0.001,0.20980000000000001
2024-01-07 08:45:00,0.0,0.001,0.13899999999999998
2024-01-07 09:00:00,0.0,0.001,0.063
2024-01-07 09:15:00,0.0,0.001,0.20433333333333334
2024-01-07 09:30:00,0.0,0.001,0.25766666666666665
2024-01-07 09:45:00,0.0,0.001,0.13866666666666666
2024-01-07 10:00:00,0.0,0.001,0.18933333333333333
2024-01-07 10:15:00,0.0,0.001,0.05
2024-01-07 10:30:00,0.0,0.04455419540545832,0.17798666666666665
2024-01-07 10:45:00,0.0,0.20731554370726968,0.315
2024-01-07 11:00:00,0.0,0.8902552693618025,0.12399999999999999
2024-01-07 11:15:00,0.0,0.42325419234686357,0.23999999999999996
2024-01-07 11:30:00,0.0,0.1434758900354722,0.06266666666666668
2024-01-07 11:45:00,0.0,0.24618820814434933,0.05
2024-01-07 12:00:00,0.0,0.67508669111518,0.24866666666666667
2024-01-07 12:15:00,0.0,0.10709226375653774,0.20466666666666666
2024-01-07 12:30:00,0.0,0.21072525923273164,0.20199999999999999
2024-01-07 12:45:00,0.0,0.9959464484620395,0.126
2024-01-07 13:00:00,0.0,1.0823507216434505,0.05
2024-01-07 13:15:00,0.0,0.001,0.14266666666666666
2024-01-07 13:30:00,0.0,0.001,0.30033333333333334
2024-01-07 13:45:00,0.0,0.001,0.149
2024-01-07 14:00:00,0.0,0.001,0.18933333333333333
2024-01-07 14:15:00,0.0,0.001,0.05
2024-01-07 14:30:00,0.0,0.001,0.05733333333333334
2024-01-07 14:45:00,0.0,0.001,0.29433333333333334
2024-01-07 15:00:00,0.0,0.001,0.177
2024-01-07 15:15:00,0.0,0.001,0.23999999999999996
2024-01-07 15:30:00,0.0,0.001,0.06266666666666668
2024-01-07 15:45:00,0.0,0.001,0.05
2024-01-07 16:00:00,0.0,0.001,0.19566666666666668
2024-01-07 16:15:00,0.0,0.001,0.25766666666666665
2024-01-07 16:30:00,0.0,0.001,0.20199999999999999
2024-01-07 16:45:00,0.0,0.001,0.126
2024-01-07 17:00:00,0.0,0.001,0.05
2024-01-07 17:15:00,0.0,0.001,0.08966666666666666
2024-01-07 17:30:00,0.0,0.001,0.315
2024-01-07 17:45:00,0.0,0.001,0.18733333333333332
2024-01-07 18:00:00,0.0,0.001,0.18933333333333333
2024-01-07 18:15:00,0.0,0.001,0.05
2024-01-07 18:30:00,0.0,0.001,0.05
2024-01-07 18:45:00,0.0,0.001,0.24866666666666667
2024-01-07 19:00:00,0.0,0.001,0.23
2024-01-07 19:15:00,0.0,0.001,0.23999999999999996
2024-01-07 19:30:00,0.0,0.001,0.06266666666666668
2024-01-07 19:45:00,0.0,0.001,0.05
2024-01-07 20:00:00,0.0,0.001,0.14266666666666666
2024-01-07 20:15:00,0.0,0.001,0.30033333333333334
2024-01-07 20:30:00,0.0,0.001,0.21233333333333335
2024-01-07 20:45:00,0.0,0.001,0.126
2024-01-07 21:00:00,0.0,0.001,0.05
2024-01-07 21:15:00,0.0,0.001,0.05733333333333334
2024-01-07 21:30:00,0.0,0.001,0.29433333333333334
2024-01-07 21:45:00,0.0,0.001,0.24033333333333334
2024-01-07 22:00:00,0.0,0.001,0.18933333333333333
2024-01-07 22:15:00,0.0,0.001,0.05
2024-01-07 22:30:00,0.0,0.001,0.05
2024-01-07 22:45:00,0.0,0.001,0.19566666666666668
2024-01-07 23:00:00,0.0,0.001,0.28300000000000003
2024-01-07 23:15:00,0.0,0.001,0.23999999999999996
2024-01-07 23:30:00,0.0,0.001,0.06266666666666668
2024-01-07 23:45:00,0.0,0.001,0.05
