,TumbleDryer,BaseLoad,P_EV,P_HP
2024-01-05 14:45:00,0.001,0.15566666666666668,0.0,1.6
2024-01-05 15:00:00,0.001,0.029,0.0,0.0
2024-01-05 15:15:00,0.001,0.029,0.0,0.0
2024-01-05 15:30:00,0.001,0.029,0.0,0.0
2024-01-05 15:45:00,0.001,0.029,0.0,0.0
2024-01-05 16:00:00,0.001,0.20633333333333334,0.0,0.0
2024-01-05 16:15:00,0.001,0.143,0.0,0.0
2024-01-05 16:30:00,0.001,0.029,0.0,0.0
2024-01-05 16:45:00,0.001,0.029,0.0,1.6
2024-01-05 17:00:00,0.001,0.029,5.6,0.0
2024-01-05 17:15:00,0.001,0.029,1.8666666666666667,0.0
2024-01-05 17:30:00,0.001,0.219,0.0,0.0
2024-01-05 17:45:00,0.001,0.13033333333333333,0.0,0.0
2024-01-05 18:00:00,0.001,0.9441999999999999,0.0,0.0
2024-01-05 18:15:00,0.001,1.2874,0.0,0.0
2024-01-05 18:30:00,0.001,0.042,0.0,0.0
2024-01-05 18:45:00,0.001,0.05466666666666667,0.0,0.5333333333333333
2024-01-05 19:00:00,0.001,0.232,0.0,1.0666666666666667
2024-01-05 19:15:00,0.001,0.12893333333333334,0.0,0.0
2024-01-05 19:30:00,0.001,0.151,0.0,0.0
2024-01-05 19:45:00,0.001,0.151,0.0,0.0
2024-01-05 20:00:00,0.001,0.151,0.0,0.0
2024-01-05 20:15:00,0.001,0.17633333333333334,0.0,0.0
2024-01-05 20:30:00,0.001,0.30033333333333334,0.0,0.0
2024-01-05 20:45:00,0.001,0.105,0.0,0.0
2024-01-05 21:00:00,0.001,0.029,0.0,1.6
2024-01-05 21:15:00,0.001,0.029,0.0,0.0
2024-01-05 21:30:00,0.001,0.029,0.0,0.0
2024-01-05 21:45:00,0.001,0.06699999999999999,0.0,0.0
2024-01-05 22:00:00,0.001,0.219,0.0,0.0
2024-01-05 22:15:00,0.001,0.09233333333333334,0.0,0.0
2024-01-05 22:30:00,0.001,0.029,0.0,0.0
2024-01-05 22:45:00,0.001,0.029,0.0,0.0
2024-01-05 23:00:00,0.001,0.029,0.0,0.0
2024-01-05 23:15:00,0.001,0.07966666666666668,0.0,0.0
2024-01-05 23:30:00,0.001,0.219,0.0,0.0
2024-01-05 23:45:00,0.001,0.07966666666666668,0.0,0.0
2024-01-06 00:00:00,0.001,0.029,0.0,0.0
2024-01-06 00:15:00,0.001,0.029,0.0,0.0
2024-01-06 00:30:00,0.001,0.029,0.0,0.0
2024-01-06 00:45:00,0.001,0.18065333333333333,0.0,0.0
2024-01-06 01:00:00,0.001,0.219,0.0,0.0
2024-01-06 01:15:00,0.001,0.067,0.0,0.0
2024-01-06 01:30:00,0.001,0.029,0.0,0.0
2024-01-06 01:45:00,0.001,0.029,0.0,0.0
2024-01-06 02:00:00,0.001,0.029,0.0,0.0
2024-01-06 02:15:00,0.001,0.105,0.0,0.0
2024-01-06 02:30:00,0.001,0.219,0.0,0.0
2024-01-06 02:45:00,0.001,0.05433333333333334,0.0,0.0
2024-01-06 03:00:00,0.001,0.029,0.0,0.0
2024-01-06 03:15:00,0.001,0.029,0.0,0.0
2024-01-06 03:30:00,0.001,0.029,0.0,0.0
2024-01-06 03:45:00,0.001,0.11766666666666667,0.0,0.0
2024-01-06 04:00:00,0.001,0.219,0.0,0.0
2024-01-06 04:15:00,0.001,0.041666666666666664,0.0,2.933333333333333
2024-01-06 04:30:00,0.001,0.029,0.0,0.26666666666666666
2024-01-06 04:45:00,0.001,0.029,0.0,0.0
2024-01-06 05:00:00,0.001,0.2955333333333333,0.0,0.5333333333333333
2024-01-06 05:15:00,0.001,0.3968666666666667,0.0,1.0666666666666667
2024-01-06 05:30:00,0.001,0.6188,0.0,0.0
2024-01-06 05:45:00,0.001,0.029,0.0,0.0
2024-01-06 06:00:00,0.001,0.029,0.0,0.0
2024-01-06 06:15:00,0.001,0.04026666666666667,0.0,0.0
2024-01-06 06:30:00,0.001,0.042,0.0,0.0
2024-01-06 06:45:00,0.001,0.15600000000000003,0.0,1.6
2024-01-06 07:00:00,0.001,0.21760000000000002,0.0,0.0
2024-01-06 07:15:00,0.001,0.042,0.0,0.0
2024-01-06 07:30:00,0.001,0.042,0.0,0.0
2024-01-06 07:45:00,0.001,0.042,0.0,0.0
2024-01-06 08:00:00,0.001,0.042,0.0,0.0
2024-01-06 08:15:00,0.001,0.15913333333333332,0.0,0.0
2024-01-06 08:30:00,0.001,0.19366666666666665,0.0,1.6
2024-01-06 08:45:00,0.001,0.029,0.0,0.0
2024-01-06 09:00:00,0.001,0.029,0.0,0.0
2024-01-06 09:15:00,0.001,0.029,0.0,0.0
2024-01-06 09:30:00,0.001,0.029,0.0,0.0
2024-01-06 09:45:00,0.001,0.16833333333333333,0.0,0.0
2024-01-06 10:00:00,0.001,0.181,0.0,0.0
2024-01-06 10:15:00,0.001,0.029,0.0,1.6
2024-01-06 10:30:00,0.001,0.029,0.0,0.0
2024-01-06 10:45:00,0.001,0.029,0.0,0.0
2024-01-06 11:00:00,0.001,0.029,0.0,0.0
2024-01-06 11:15:00,0.001,0.181,0.0,0.0
2024-01-06 11:30:00,0.001,0.16833333333333333,0.0,0.0
2024-01-06 11:45:00,0.001,0.029,0.0,0.0
2024-01-06 12:00:00,0.001,0.029,0.0,0.5333333333333333
2024-01-06 12:15:00,0.001,0.029,0.0,1.0666666666666667
2024-01-06 12:30:00,0.001,0.029,2.8,0.0
2024-01-06 12:45:00,0.001,0.19366666666666665,7.0,0.0
2024-01-06 13:00:00,0.001,0.15566666666666668,7.0,0.0
2024-01-06 13:15:00,0.001,0.029,7.0,0.0
2024-01-06 13:30:00,0.001,0.029,6.533333333333333,0.0
2024-01-06 13:45:00,0.001,0.029,0.0,0.0
2024-01-06 14:00:00,0.001,0.029,0.0,1.0666666666666667
2024-01-06 14:15:00,0.001,0.20633333333333334,0.0,0.5333333333333333
2024-01-06 14:30:00,0.001,0.143,0.0,0.0
2024-01-06 14:45:00,0.001,0.029,0.0,0.0
2024-01-06 15:00:00,0.001,0.029,0.0,0.0
2024-01-06 15:15:00,0.001,0.029,0.0,0.0
2024-01-06 15:30:00,0.001,0.029,0.0,0.0
2024-01-06 15:45:00,0.001,0.219,0.0,0.0
2024-01-06 16:00:00,0.001,0.13033333333333333,0.0,0.0
2024-01-06 16:15:00,0.001,0.029,0.0,1.6
2024-01-06 16:30:00,0.001,0.029,0.0,0.0
2024-01-06 16:45:00,0.001,0.029,0.0,0.0
2024-01-06 17:00:00,0.001,0.041666666666666664,0.0,0.0
2024-01-06 17:15:00,0.001,0.219,0.0,0.0
2024-01-06 17:30:00,0.001,0.11766666666666667,0.0,0.0
2024-01-06 17:45:00,0.001,0.029,0.0,0.0
2024-01-06 18:00:00,0.001,0.029,0.0,0.0
2024-01-06 18:15:00,0.001,0.029,0.0,1.6
2024-01-06 18:30:00,0.001,0.05433333333333334,0.0,0.0
2024-01-06 18:45:00,0.001,0.219,0.0,0.0
2024-01-06 19:00:00,0.001,0.105,0.0,0.0
2024-01-06 19:15:00,0.001,0.029,0.0,0.0
2024-01-06 19:30:00,0.001,0.029,0.0,0.0
2024-01-06 19:45:00,0.001,0.029,0.0,0.0
2024-01-06 20:00:00,0.001,0.06699999999999999,0.0,0.0
2024-01-06 20:15:00,0.001,0.219,0.0,1.6
2024-01-06 20:30:00,0.001,0.09233333333333334,0.0,0.0
2024-01-06 20:45:00,0.001,0.029,0.0,0.0
2024-01-06 21:00:00,0.001,0.029,0.0,0.0
2024-01-06 21:15:00,0.001,0.029,0.0,0.0
2024-01-06 21:30:00,0.001,0.07966666666666668,0.0,0.0
2024-01-06 21:45:00,0.001,0.3328666666666667,0.0,0.0
2024-01-06 22:00:00,0.001,0.20166666666666666,0.0,0.0
2024-01-06 22:15:00,0.001,0.151,0.0,0.0
2024-01-06 22:30:00,0.001,0.2236,0.0,0.0
2024-01-06 22:45:00,0.001,0.272,0.0,0.0
2024-01-06 23:00:00,0.001,0.254,0.0,0.0
2024-01-06 23:15:00,0.001,0.34,0.0,0.0
2024-01-06 23:30:00,0.001,0.15573333333333333,0.0,0.0
2024-01-06 23:45:00,0.001,0.029,0.0,0.0
2024-01-07 00:00:00,0.001,0.029,0.0,0.0
2024-01-07 00:15:00,0.001,0.029,0.0,0.0
2024-01-07 00:30:00,0.001,0.105,0.0,0.0
2024-01-07 00:45:00,0.001,0.219,0.0,0.0
2024-01-07 01:00:00,0.001,0.05433333333333334,0.0,0.0
2024-01-07 01:15:00,0.001,0.029,0.0,0.0
2024-01-07 01:30:00,0.001,0.029,0.0,0.0
2024-01-07 01:45:00,0.001,0.029,0.0,0.0
2024-01-07 02:00:00,0.001,0.11766666666666667,0.0,0.0
2024-01-07 02:15:00,0.001,0.219,0.0,0.0
2024-01-07 02:30:00,0.001,0.5747333333333333,0.0,0.0
2024-01-07 02:45:00,0.001,0.029,0.0,0.0
2024-01-07 03:00:00,0.001,0.029,0.0,0.0
2024-01-07 03:15:00,0.001,0.5620666666666667,0.0,0.0
2024-01-07 03:30:00,0.001,0.13033333333333333,0.0,0.0
2024-01-07 03:45:00,0.001,0.219,0.0,0.0
2024-01-07 04:00:00,0.001,0.029,0.0,0.0
2024-01-07 04:15:00,0.001,0.5620666666666666,0.0,1.6
2024-01-07 04:30:00,0.001,0.029,0.0,0.8
2024-01-07 04:45:00,0.001,0.029,0.0,0.0
2024-01-07 05:00:00,0.001,0.143,0.0,0.0
2024-01-07 05:15:00,0.001,0.20633333333333334,0.0,0.0
2024-01-07 05:30:00,0.001,0.029,0.0,0.0
2024-01-07 05:45:00,0.001,0.029,0.0,0.0
2024-01-07 06:00:00,0.001,0.029,0.0,0.0
2024-01-07 06:15:00,0.001,0.029,0.0,1.8666666666666667
2024-01-07 06:30:00,0.001,0.5554666666666667,0.0,2.1333333333333333
2024-01-07 06:45:00,0.001,0.32693333333333335,0.9333333333333333,0.0
2024-01-07 07:00:00,0.001,0.03506666666666667,7.0,0.0
2024-01-07 07:15:00,0.001,0.042,7.0,0.0
2024-01-07 07:30:00,0.001,0.042,6.533333333333333,0.0
2024-01-07 07:45:00,0.001,0.042,0.0,0.0
2024-01-07 08:00:00,0.001,0.18133333333333335,0.0,1.6
2024-01-07 08:15:00,0.001,0.194,0.0,0.0
2024-01-07 08:30:00,0.001,0.042,0.0,0.0
2024-01-07 08:45:00,0.001,0.042,0.0,0.0
2024-01-07 09:00:00,0.001,0.030733333333333335,0.0,0.0
2024-01-07 09:15:00,0.001,0.029,0.0,0.0
2024-01-07 09:30:00,0.001,0.181,0.0,1.6
2024-01-07 09:45:00,0.001,0.1796,0.0,0.0
2024-01-07 10:00:00,0.001,0.44179999999999997,0.0,0.0
2024-01-07 10:15:00,0.001,0.042,0.0,0.0
2024-01-07 10:30:00,0.001,0.10786666666666668,0.0,0.0
2024-01-07 10:45:00,0.001,0.11999999999999998,0.0,0.0
2024-01-07 11:00:00,0.001,0.2846666666666666,0.0,0.26666666666666666
2024-01-07 11:15:00,0.001,0.19813333333333333,0.0,1.3333333333333333
2024-01-07 11:30:00,0.001,0.5620666666666667,0.0,0.0
2024-01-07 11:45:00,0.001,0.09877014649019428,0.0,0.0
2024-01-07 12:00:00,0.001,0.1955521973529143,0.0,0.0
2024-01-07 12:15:00,0.001,0.1955521973529143,0.0,0.0
2024-01-07 12:30:00,0.001,0.37288553068624763,0.0,0.0
2024-01-07 12:45:00,0.001,0.8408855306862476,0.0,0.0
2024-01-07 13:00:00,0.001,0.15001886401958098,0.0,1.6
2024-01-07 13:15:00,0.001,0.0605521973529143,0.0,0.0
2024-01-07 13:30:00,0.001,0.6586855306862477,0.0,0.0
2024-01-07 13:45:00,0.001,0.1825521973529143,0.0,0.0
2024-01-07 14:00:00,0.001,0.3557243587646933,5.133333333333334,0.0
2024-01-07 14:15:00,0.001,0.25233333333333335,7.0,0.0
2024-01-07 14:30:00,0.001,0.151,7.0,0.0
2024-01-07 14:45:00,0.001,0.0534,7.0,0.26666666666666666
2024-01-07 15:00:00,0.001,0.029,4.666666666666667,1.3333333333333333
2024-01-07 15:15:00,0.001,0.041666666666666664,0.0,0.0
2024-01-07 15:30:00,0.001,0.219,0.0,0.0
2024-01-07 15:45:00,0.001,0.11766666666666667,0.0,0.0
2024-01-07 16:00:00,0.001,0.029,0.0,0.0
2024-01-07 16:15:00,0.001,0.029,0.0,0.0
2024-01-07 16:30:00,0.001,0.029,5.133333333333334,0.0
2024-01-07 16:45:00,0.001,0.05433333333333334,5.6,1.6
2024-01-07 17:00:00,0.001,0.219,0.0,0.0
2024-01-07 17:15:00,0.001,0.105,0.0,0.0
2024-01-07 17:30:00,0.001,0.029,0.0,0.0
2024-01-07 17:45:00,0.001,0.029,0.0,0.0
2024-01-07 18:00:00,0.001,0.029,0.0,0.0
2024-01-07 18:15:00,0.001,0.06699999999999999,0.0,0.0
2024-01-07 18:30:00,0.001,0.219,0.0,0.0
2024-01-07 18:45:00,0.001,0.09233333333333334,0.0,1.6
2024-01-07 19:00:00,0.001,0.029,0.0,0.0
2024-01-07 19:15:00,0.001,0.029,0.0,0.0
2024-01-07 19:30:00,0.001,0.029,0.0,0.0
2024-01-07 19:45:00,0.001,0.07966666666666668,0.0,0.0
2024-01-07 20:00:00,0.001,0.219,0.0,0.0
2024-01-07 20:15:00,0.001,0.07966666666666668,0.0,0.0
2024-01-07 20:30:00,0.001,0.029,0.0,0.0
2024-01-07 20:45:00,0.001,0.029,0.0,1.6
2024-01-07 21:00:00,0.001,0.029,0.0,0.0
2024-01-07 21:15:00,0.001,0.09233333333333334,0.0,0.0
2024-01-07 21:30:00,0.001,0.219,0.0,0.0
2024-01-07 21:45:00,0.001,0.067,0.0,0.0
2024-01-07 22:00:00,0.001,0.029,0.0,0.0
2024-01-07 22:15:00,0.001,0.029,0.0,0.0
2024-01-07 22:30:00,0.001,0.029,0.0,0.0
2024-01-07 22:45:00,0.001,0.105,0.0,0.0
2024-01-07 23:00:00,0.001,0.219,0.0,0.0
2024-01-07 23:15:00,0.001,0.05433333333333334,0.0,0.0
2024-01-07 23:30:00,0.001,0.029,0.0,0.0
2024-01-07 23:45:00,0.001,0.029,0.0,0.0
