,Occupancy,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-05 05:15:00,2.0,0.8000000000000034,0,0,1,0.0
2024-01-05 05:30:00,1.0,0.8000000000000034,0,0,1,0.0
2024-01-05 05:45:00,1.0,0.8000000000000034,0,0,1,0.0
2024-01-05 06:00:00,2.0,0.8000000000000034,0,0,1,0.0
2024-01-05 06:15:00,2.0,0.8000000000000034,0,0,1,0.0
2024-01-05 06:30:00,2.0,0.0,0,1,0,0.0
2024-01-05 06:45:00,2.0,0.0,0,0,0,0.0
2024-01-05 07:00:00,2.0,0.0,0,0,0,0.0
2024-01-05 07:15:00,1.0,0.0,0,0,0,0.0
2024-01-05 07:30:00,1.0,0.0,0,0,0,0.0
2024-01-05 07:45:00,1.0,0.0,0,0,0,0.0
2024-01-05 08:00:00,1.0,0.0,0,0,0,0.0
2024-01-05 08:15:00,1.0,0.0,0,0,0,0.0
2024-01-05 08:30:00,1.0,0.0,0,0,0,0.0
2024-01-05 08:45:00,1.0,0.0,0,0,0,0.0
2024-01-05 09:00:00,1.0,0.6327777777777779,1,0,1,0.625
2024-01-05 09:15:00,1.0,0.691111111111112,0,0,1,0.0
2024-01-05 09:30:00,1.0,0.0,0,1,0,0.0
2024-01-05 09:45:00,1.0,0.0,0,0,0,0.0
2024-01-05 10:00:00,1.0,0.0,0,0,0,0.0
2024-01-05 10:15:00,1.0,0.0,0,0,0,0.0
2024-01-05 10:30:00,1.0,0.0,0,0,0,0.0
2024-01-05 10:45:00,1.0,0.0,0,0,0,0.0
2024-01-05 11:00:00,1.0,0.0,0,0,0,0.0
2024-01-05 11:15:00,1.0,0.0,0,0,0,0.0
2024-01-05 11:30:00,1.0,0.0,0,0,0,0.0
2024-01-05 11:45:00,1.0,0.0,0,0,0,0.0
2024-01-05 12:00:00,1.0,0.0,0,0,0,0.0
2024-01-05 12:15:00,1.0,0.5666666666666668,1,0,1,0.5588888888888889
2024-01-05 12:30:00,1.0,0.6250000000000009,0,0,1,0.0
2024-01-05 12:45:00,1.0,0.683333333333335,0,0,1,0.0
2024-01-05 13:00:00,1.0,0.7416666666666691,0,0,1,0.0
2024-01-05 13:15:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 13:30:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 13:45:00,3.0,0.8000000000000033,0,0,1,0.0
2024-01-05 14:00:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 14:15:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 14:30:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 14:45:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 15:00:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 15:15:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 15:30:00,1.0,0.8000000000000033,0,0,1,0.0
2024-01-05 15:45:00,1.0,0.0,0,1,0,0.0
2024-01-05 16:00:00,1.0,0.0,0,0,0,0.0
2024-01-05 16:15:00,1.0,0.7766666666666668,1,0,1,0.768888888888889
2024-01-05 16:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 16:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 17:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 17:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 17:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 17:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 18:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 18:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 18:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 18:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 19:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 19:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 19:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 19:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 20:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 20:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 20:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 20:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 21:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 21:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 21:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 21:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 22:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 22:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 22:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 22:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 23:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 23:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 23:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-05 23:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 00:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 00:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 00:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 00:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 01:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 01:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 01:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 01:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 02:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 02:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 02:30:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 02:45:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 03:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 03:15:00,2.0,0.0,0,1,0,0.0
2024-01-06 03:30:00,2.0,0.0,0,0,0,0.0
2024-01-06 03:45:00,2.0,0.0,0,0,0,0.0
2024-01-06 04:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 04:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 04:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 04:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 05:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 05:15:00,2.0,0.0,0,0,0,0.0
2024-01-06 05:30:00,2.0,0.0,0,0,0,0.0
2024-01-06 05:45:00,2.0,0.0,0,0,0,0.0
2024-01-06 06:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 06:15:00,1.0,0.706666666666667,1,0,1,0.6833333333333333
2024-01-06 06:30:00,1.0,0.7650000000000011,0,0,1,0.0
2024-01-06 06:45:00,1.0,0.0,0,1,0,0.0
2024-01-06 07:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 07:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 07:30:00,1.0,0.8000000000000003,1,0,1,0.7805555555555556
2024-01-06 07:45:00,1.0,0.8000000000000003,0,0,1,0.0
2024-01-06 08:00:00,1.0,0.8000000000000003,0,0,1,0.0
2024-01-06 08:15:00,1.0,0.8000000000000003,0,0,1,0.0
2024-01-06 08:30:00,1.0,0.0,0,1,0,0.0
2024-01-06 08:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 09:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 09:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 09:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 09:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 10:00:00,1.0,0.7611111111111115,1,0,1,0.7377777777777779
2024-01-06 10:15:00,1.0,0.8000000000000009,0,0,1,0.0
2024-01-06 10:30:00,1.0,0.8000000000000009,0,0,1,0.0
2024-01-06 10:45:00,1.0,0.0,0,1,0,0.0
2024-01-06 11:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 11:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 11:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 11:45:00,1.0,0.8000000000000005,1,0,1,0.768888888888889
2024-01-06 12:00:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 12:15:00,1.0,0.8000000000000005,0,0,1,0.0
2024-01-06 12:30:00,1.0,0.0,0,1,0,0.0
2024-01-06 12:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 13:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 13:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 13:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 13:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 14:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 14:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 14:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 14:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 15:00:00,1.0,0.0,0,0,0,0.0
2024-01-06 15:15:00,1.0,0.0,0,0,0,0.0
2024-01-06 15:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 15:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 16:00:00,1.0,0.6872222222222226,1,0,1,0.663888888888889
2024-01-06 16:15:00,1.0,0.7455555555555567,0,0,1,0.0
2024-01-06 16:30:00,1.0,0.8000000000000019,0,0,1,0.0
2024-01-06 16:45:00,1.0,0.8000000000000019,0,0,1,0.0
2024-01-06 17:00:00,1.0,0.8000000000000019,0,0,1,0.0
2024-01-06 17:15:00,1.0,0.0,0,1,0,0.0
2024-01-06 17:30:00,1.0,0.0,0,0,0,0.0
2024-01-06 17:45:00,1.0,0.0,0,0,0,0.0
2024-01-06 18:00:00,1.0,0.8000000000000004,1,0,1,0.7727777777777778
2024-01-06 18:15:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 18:30:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 18:45:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 19:00:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 19:15:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 19:30:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 19:45:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 20:00:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 20:15:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 20:30:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 20:45:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 21:00:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 21:15:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 21:30:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 21:45:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 22:00:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 22:15:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 22:30:00,1.0,0.8000000000000004,0,0,1,0.0
2024-01-06 22:45:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-06 23:00:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-06 23:15:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-06 23:30:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-06 23:45:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 00:00:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 00:15:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 00:30:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 00:45:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 01:00:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 01:15:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 01:30:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 01:45:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 02:00:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 02:15:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 02:30:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 02:45:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 03:00:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 03:15:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 03:30:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 03:45:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 04:00:00,2.0,0.8000000000000004,0,0,1,0.0
2024-01-07 04:15:00,1.0,0.0,0,1,0,0.0
2024-01-07 04:30:00,2.0,0.0,0,0,0,0.0
2024-01-07 04:45:00,2.0,0.0,0,0,0,0.0
2024-01-07 05:00:00,2.0,0.0,0,0,0,0.0
2024-01-07 05:15:00,2.0,0.0,0,0,0,0.0
2024-01-07 05:30:00,2.0,0.7805555555555559,1,0,1,0.7611111111111112
2024-01-07 05:45:00,2.0,0.8000000000000006,0,0,1,0.0
2024-01-07 06:00:00,1.0,0.8000000000000006,0,0,1,0.0
2024-01-07 06:15:00,1.0,0.8000000000000006,0,0,1,0.0
2024-01-07 06:30:00,1.0,0.0,0,1,0,0.0
2024-01-07 06:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 07:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 07:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 07:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 07:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 08:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 08:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 08:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 08:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 09:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 09:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 09:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 09:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 10:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 10:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 10:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 10:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 11:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 11:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 11:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 11:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 12:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 12:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 12:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 12:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 13:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 13:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 13:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 13:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 14:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 14:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 14:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 14:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 15:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 15:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 15:30:00,3.0,0.0,0,0,0,0.0
2024-01-07 15:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 16:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 16:15:00,1.0,0.5122222222222224,1,0,1,0.5044444444444445
2024-01-07 16:30:00,1.0,0.5705555555555565,0,0,1,0.0
2024-01-07 16:45:00,1.0,0.0,0,1,0,0.0
2024-01-07 17:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 17:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 17:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 17:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 18:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 18:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 18:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 18:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 19:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 19:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 19:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 19:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 20:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 20:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 20:30:00,1.0,0.0,0,0,0,0.0
2024-01-07 20:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 21:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 21:15:00,1.0,0.0,0,0,0,0.0
2024-01-07 21:30:00,2.0,0.0,0,0,0,0.0
2024-01-07 21:45:00,1.0,0.0,0,0,0,0.0
2024-01-07 22:00:00,1.0,0.0,0,0,0,0.0
2024-01-07 22:15:00,2.0,0.0,0,0,0,0.0
2024-01-07 22:30:00,2.0,0.0,0,0,0,0.0
2024-01-07 22:45:00,2.0,0.0,0,0,0,0.0
2024-01-07 23:00:00,2.0,0.0,0,0,0,0.0
2024-01-07 23:15:00,2.0,0.0,0,0,0,0.0
2024-01-07 23:30:00,2.0,0.0,0,0,0,0.0
2024-01-07 23:45:00,2.0,0.0,0,0,0,0.0
