,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-12 20:45:00,0.001,0.001,0.001,0.18817509121566475,0.0
2024-01-12 21:00:00,0.001,0.001,0.001,0.19473801822752032,0.2
2024-01-12 21:15:00,0.001,0.001,0.001,0.9024426063922545,1.0
2024-01-12 21:30:00,0.001,0.001,0.001,0.3926959397255878,0.6
2024-01-12 21:45:00,0.001,0.001,0.001,0.43874260639225443,0.0
2024-01-12 22:00:00,0.001,0.001,0.23432020964825145,0.5321934448104721,0.0
2024-01-12 22:15:00,0.001,0.001,0.7039212343379038,0.2608681315686095,0.0
2024-01-12 22:30:00,0.001,0.001,0.34459935945807013,0.24769999999999998,0.0
2024-01-12 22:45:00,0.001,0.001,0.17055433073639628,0.3430647484745347,0.0
2024-01-12 23:00:00,0.001,0.001,0.6931757513099117,0.20173070201972873,0.0
2024-01-12 23:15:00,0.001,0.001,1.1064459872400179,0.24174260639225445,0.0
2024-01-12 23:30:00,0.001,0.001,0.08670669606343534,0.4190759397255878,0.0
2024-01-12 23:45:00,0.001,0.001,0.16148062471651628,1.6162759397255877,0.0
2024-01-13 00:00:00,0.001,0.001,0.4466169173542534,2.4576483609686504,0.0
2024-01-13 00:15:00,0.001,0.001,0.6702829062716366,1.1527716113921371,0.0
2024-01-13 00:30:00,0.001,0.001,0.001,0.5854999999999999,0.0
2024-01-13 00:45:00,0.001,0.001,0.001,0.1857,0.0
2024-01-13 01:00:00,0.001,0.001,0.001,0.3123666666666666,0.0
2024-01-13 01:15:00,0.001,0.001,0.001,0.38603333333333334,0.0
2024-01-13 01:30:00,0.001,0.001,0.001,0.3407,0.0
2024-01-13 01:45:00,0.001,0.001,0.001,0.23736666666666664,0.0
2024-01-13 02:00:00,0.001,0.001,0.001,0.14046666666666666,0.0
2024-01-13 02:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 02:30:00,0.001,0.001,0.001,0.10066666666666667,0.0
2024-01-13 02:45:00,0.001,0.001,0.001,0.5685333333333333,0.0
2024-01-13 03:00:00,0.001,0.001,0.001,0.5475333333333334,0.0
2024-01-13 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 03:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 03:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 04:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 04:15:00,0.001,0.001,0.001,0.3283333333333333,0.8
2024-01-13 04:30:00,0.001,0.001,0.001,0.30533333333333335,2.2
2024-01-13 04:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 05:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 05:15:00,0.001,0.001,0.001,0.05,0.8
2024-01-13 05:30:00,0.001,0.001,0.001,0.060333333333333336,1.0
2024-01-13 05:45:00,0.001,0.001,0.001,0.2936666666666667,0.0
2024-01-13 06:00:00,0.001,0.001,0.001,0.2916666666666667,1.2
2024-01-13 06:15:00,0.001,0.001,0.001,0.08800000000000001,0.8
2024-01-13 06:30:00,0.001,0.001,0.001,0.05,3.0
2024-01-13 06:45:00,0.001,0.001,0.001,0.05,1.6
2024-01-13 07:00:00,0.001,0.001,0.001,0.112,2.0
2024-01-13 07:15:00,0.001,0.001,0.001,0.21766666666666665,3.0
2024-01-13 07:30:00,0.001,0.001,0.001,0.23999999999999996,2.4
2024-01-13 07:45:00,0.001,0.001,0.001,0.164,3.0
2024-01-13 08:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 08:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 08:30:00,0.001,0.001,0.001,0.17493333333333333,0.0
2024-01-13 08:45:00,0.001,0.001,0.001,0.16633333333333333,2.4
2024-01-13 09:00:00,0.001,0.001,0.001,0.18966666666666668,1.4
2024-01-13 09:15:00,0.001,0.001,0.001,0.5195333333333333,0.0
2024-01-13 09:30:00,0.001,0.001,0.001,0.7163333333333333,0.0
2024-01-13 09:45:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-13 10:00:00,0.001,0.001,0.001,0.205,3.0
2024-01-13 10:15:00,0.001,0.001,0.001,0.10166666666666666,0.8
2024-01-13 10:30:00,0.001,0.047599999999999996,0.001,0.10066666666666667,0.0
2024-01-13 10:45:00,0.31741391442306527,1.643048217049416,0.001,0.23999999999999996,0.0
2024-01-13 11:00:00,0.7920347860576631,1.9473821803476017,0.001,0.126,0.0
2024-01-13 11:15:00,0.7920347860576631,1.9800067705896622,0.001,0.112,2.8
2024-01-13 11:30:00,0.7920347860576631,1.421988411811932,0.001,0.33165333333333336,0.8
2024-01-13 11:45:00,0.7920347860576631,0.001,0.001,0.1857,0.0
2024-01-13 12:00:00,0.7920347860576631,0.001,0.001,0.5854999999999999,0.0
2024-01-13 12:15:00,0.7920347860576631,0.001,0.001,0.35036666666666666,0.0
2024-01-13 12:30:00,0.7920347860576631,0.001,0.001,0.34809999999999997,1.0
2024-01-13 12:45:00,0.7920347860576631,0.001,0.001,0.3123666666666667,0.0
2024-01-13 13:00:00,0.7920347860576631,0.001,0.001,0.3020333333333333,0.0
2024-01-13 13:15:00,0.7920347860576631,0.001,0.001,0.20501043947058284,2.0
2024-01-13 13:30:00,0.4228852192307536,0.001,0.001,0.6222521973529143,2.6
2024-01-13 13:45:00,0.001,0.001,0.001,0.3891855306862476,0.0
2024-01-13 14:00:00,0.001,0.001,0.001,0.5515855306862477,0.0
2024-01-13 14:15:00,0.001,0.001,0.001,0.9440521973529142,0.0
2024-01-13 14:30:00,0.001,0.001,0.001,0.39871190437252574,0.0
2024-01-13 14:45:00,0.001,0.001,0.001,0.3197,1.8
2024-01-13 15:00:00,0.001,0.001,0.1343270449307853,0.23096666666666665,1.6
2024-01-13 15:15:00,0.001,0.001,0.3980656350139567,0.28396666666666665,0.0
2024-01-13 15:30:00,0.001,0.001,0.7000993479286205,0.5673666666666667,0.0
2024-01-13 15:45:00,0.001,0.001,0.1361017319839218,0.5809,0.0
2024-01-13 16:00:00,0.001,0.001,0.2459531966181246,0.3197,0.0
2024-01-13 16:15:00,0.001,0.001,1.262108895437139,0.27409798507841526,1.2
2024-01-13 16:30:00,0.001,0.001,0.4280888661194665,0.2302521973529143,0.0
2024-01-13 16:45:00,0.001,0.001,0.11063258560186728,0.5214921973529143,2.0
2024-01-13 17:00:00,0.001,0.001,0.2961313106793138,0.3832855306862476,1.4
2024-01-13 17:15:00,0.001,0.001,0.9065954028231974,0.5088855306862476,0.0
2024-01-13 17:30:00,0.001,0.001,0.001,0.18610347982352762,0.0
2024-01-13 17:45:00,0.001,0.001,0.001,0.184,0.0
2024-01-13 18:00:00,0.001,0.001,0.001,0.171,0.0
2024-01-13 18:15:00,0.001,0.001,0.001,0.11680000000000001,1.8
2024-01-13 18:30:00,0.001,0.001,0.001,0.25566666666666665,1.6
2024-01-13 18:45:00,0.001,0.001,0.001,0.2916666666666667,0.0
2024-01-13 19:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-13 19:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 19:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 19:45:00,0.001,0.001,0.001,0.112,1.2
2024-01-13 20:00:00,0.001,0.001,0.001,0.205,2.2
2024-01-13 20:15:00,0.001,0.001,0.001,0.21466666666666664,0.0
2024-01-13 20:30:00,0.001,0.001,0.001,0.20199999999999999,0.0
2024-01-13 20:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 21:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-13 21:15:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-13 21:30:00,0.001,0.001,0.001,0.15333333333333332,2.0
2024-01-13 21:45:00,0.001,0.001,0.001,0.13866666666666666,1.8
2024-01-13 22:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-13 22:15:00,0.001,0.001,0.001,0.08800000000000001,0.0
2024-01-13 22:30:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-13 22:45:00,0.001,0.001,0.001,0.205,0.0
2024-01-13 23:00:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-13 23:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-13 23:30:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-13 23:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-14 00:00:00,0.001,0.001,0.001,0.13913999999999999,0.0
2024-01-14 00:15:00,0.001,0.001,0.001,0.3407,0.0
2024-01-14 00:30:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 00:45:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 01:00:00,0.001,0.001,0.001,0.3123666666666666,0.0
2024-01-14 01:15:00,0.001,0.001,0.001,0.3757,0.0
2024-01-14 01:30:00,0.001,0.001,0.001,0.29936666666666667,0.0
2024-01-14 01:45:00,0.001,0.001,0.001,0.2890333333333333,0.0
2024-01-14 02:00:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 02:15:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 02:30:00,0.001,0.001,0.001,0.23636666666666664,0.0
2024-01-14 02:45:00,0.001,0.001,0.001,0.38603333333333334,0.0
2024-01-14 03:00:00,0.001,0.001,0.001,0.4167,0.0
2024-01-14 03:15:00,0.001,0.001,0.001,0.23736666666666664,0.0
2024-01-14 03:30:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 03:45:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 04:00:00,0.001,0.001,0.001,0.1857,0.8
2024-01-14 04:15:00,0.001,0.001,0.001,0.41236666666666666,1.6
2024-01-14 04:30:00,0.001,0.001,0.001,0.4927000000000001,1.4
2024-01-14 04:45:00,0.001,0.001,0.001,0.1857,0.4
2024-01-14 05:00:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 05:15:00,0.001,0.001,0.001,0.1857,0.0
2024-01-14 05:30:00,0.001,0.001,0.001,0.09523333333333332,0.0
2024-01-14 05:45:00,0.001,0.001,0.001,0.25233333333333335,0.0
2024-01-14 06:00:00,0.001,0.001,0.001,0.3433333333333334,0.6
2024-01-14 06:15:00,0.001,0.001,0.001,0.08800000000000001,0.0
2024-01-14 06:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-14 06:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-14 07:00:00,0.001,0.001,0.001,0.060333333333333336,1.4
2024-01-14 07:15:00,0.001,0.001,0.001,0.2239771061372495,3.0
2024-01-14 07:30:00,0.001,0.001,0.001,0.32321886401958094,3.0
2024-01-14 07:45:00,0.001,0.001,0.001,0.728618864019581,1.8
2024-01-14 08:00:00,0.001,0.001,0.001,0.0815521973529143,3.0
2024-01-14 08:15:00,0.001,0.001,0.001,0.0815521973529143,3.0
2024-01-14 08:30:00,0.001,0.001,0.001,0.11620695964705523,0.0
2024-01-14 08:45:00,0.001,0.001,0.001,0.7380666666666666,0.0
2024-01-14 09:00:00,0.001,0.001,0.001,1.0254666666666667,0.0
2024-01-14 09:15:00,0.001,0.001,0.001,2.3749256605648057,1.2
2024-01-14 09:30:00,0.001,0.001,0.001,1.4648904090393404,0.0
2024-01-14 09:45:00,0.001,0.001,0.001,0.8236237423726734,0.8
2024-01-14 10:00:00,0.001,0.001,0.001,1.43649040903934,0.4
2024-01-14 10:15:00,0.001,0.001,0.21009531541237417,0.5906904090393401,0.0
2024-01-14 10:30:00,0.001,0.001,0.6512177418389324,0.10381966463271293,2.0
2024-01-14 10:45:00,0.001,0.001,0.4137072442888054,0.23999999999999996,2.8
2024-01-14 11:00:00,0.001,0.001,0.16964365321084549,0.126,0.0
2024-01-14 11:15:00,0.001,0.001,0.6030308412973945,0.5934,0.0
2024-01-14 11:30:00,0.001,0.001,1.1911661941981222,0.7458666666666667,0.0
2024-01-14 11:45:00,0.001,0.001,0.09525598664950095,0.5144666666666666,0.0
2024-01-14 12:00:00,0.001,0.001,0.1389822423506404,0.063,2.6
2024-01-14 12:15:00,0.001,0.001,0.25343466047899993,0.22766666666666666,1.0
2024-01-14 12:30:00,0.001,0.001,0.001,0.32432,0.0
2024-01-14 12:45:00,0.001,0.001,0.001,0.25508000000000003,0.0
2024-01-14 13:00:00,0.001,0.001,0.001,0.326,0.0
2024-01-14 13:15:00,0.001,0.001,0.001,0.171,0.0
2024-01-14 13:30:00,0.001,0.001,0.001,0.171,0.2
2024-01-14 13:45:00,0.001,0.001,0.001,0.25966666666666666,3.0
2024-01-14 14:00:00,0.001,0.001,0.001,0.26766666666666666,0.8
2024-01-14 14:15:00,0.001,0.001,0.001,0.7477333333333334,0.0
2024-01-14 14:30:00,0.001,0.001,0.001,0.16633333333333333,0.0
2024-01-14 14:45:00,0.001,0.001,0.001,0.063,0.0
2024-01-14 15:00:00,0.001,0.001,0.001,0.4602,0.0
2024-01-14 15:15:00,0.001,0.001,0.001,0.06266666666666668,1.8
2024-01-14 15:30:00,0.001,0.001,0.001,0.25033333333333335,1.6
2024-01-14 15:45:00,0.001,0.001,0.001,0.319,0.0
2024-01-14 16:00:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-14 16:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-14 16:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-14 16:45:00,0.001,0.001,0.001,0.05,0.8
2024-01-14 17:00:00,0.001,0.001,0.001,0.34353333333333336,2.6
2024-01-14 17:15:00,0.001,0.001,0.001,0.516,0.0
2024-01-14 17:30:00,0.001,0.001,0.001,0.171,0.0
2024-01-14 17:45:00,0.001,0.001,0.001,0.171,0.0
2024-01-14 18:00:00,0.001,0.001,0.001,0.09840000000000002,0.0
2024-01-14 18:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-14 18:30:00,0.001,0.001,0.001,0.29114029298038857,2.4
2024-01-14 18:45:00,0.001,0.001,0.001,0.4958855306862476,1.0
2024-01-14 19:00:00,0.001,0.001,0.001,0.27855219735291425,0.0
2024-01-14 19:15:00,0.001,0.001,0.001,0.3019076902340762,0.0
2024-01-14 19:30:00,0.001,0.001,0.001,0.2143759397255878,0.0
2024-01-14 19:45:00,0.001,0.001,0.001,0.20050927305892113,0.0
2024-01-14 20:00:00,0.001,0.001,0.001,0.24416898007853258,1.2
2024-01-14 20:15:00,0.001,0.001,0.001,0.8936237423726735,2.2
2024-01-14 20:30:00,0.001,0.001,0.001,0.34782374237267355,0.0
2024-01-14 20:45:00,0.001,0.001,0.001,0.19267074440662724,0.0
2024-01-14 21:00:00,0.001,0.001,0.001,0.1958237423726735,0.0
2024-01-14 21:15:00,0.001,0.001,0.001,0.2746515809608944,0.0
2024-01-14 21:30:00,0.001,0.001,0.001,0.3711092730589211,0.0
2024-01-14 21:45:00,0.001,0.001,0.001,0.30304260639225444,0.0
2024-01-14 22:00:00,0.001,0.001,0.001,0.4043759397255878,0.0
2024-01-14 22:15:00,0.001,0.001,0.001,0.24081346600392137,0.0
2024-01-14 22:30:00,0.001,0.001,0.001,0.171,0.0
2024-01-14 22:45:00,0.001,0.001,0.001,0.28703141514120134,0.0
2024-01-14 23:00:00,0.001,0.001,0.001,0.17322374237267352,0.0
2024-01-14 23:15:00,0.001,0.001,0.001,0.1874237423726735,0.0
2024-01-14 23:30:00,0.001,0.001,0.001,0.3728237423726735,0.0
2024-01-14 23:45:00,0.001,0.001,0.001,0.2968237423726735,0.0
