,WasherDryer,TumbleDryer,BaseLoad,P_EV,P_HP
2024-01-05 00:30:00,0.001,0.001,0.643918864019581,0.0,0.0
2024-01-05 00:45:00,0.001,0.001,0.49452783858822097,0.0,0.0
2024-01-05 01:00:00,0.001,0.001,0.3087,0.0,0.0
2024-01-05 01:15:00,0.001,0.001,0.2683666666666666,0.0,0.0
2024-01-05 01:30:00,0.001,0.001,0.22436666666666663,0.0,0.0
2024-01-05 01:45:00,0.001,0.001,0.3643666666666666,0.0,0.0
2024-01-05 02:00:00,0.001,0.001,0.5327000000000001,0.0,0.0
2024-01-05 02:15:00,0.001,0.001,0.2647,0.0,0.0
2024-01-05 02:30:00,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-05 02:45:00,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-05 03:00:00,0.001,0.001,0.23903333333333332,0.0,0.0
2024-01-05 03:15:00,0.001,0.001,0.4417,0.0,0.0
2024-01-05 03:30:00,0.001,0.001,0.5073666666666667,0.0,0.0
2024-01-05 03:45:00,0.001,0.001,0.1980333333333333,0.0,0.0
2024-01-05 04:00:00,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-05 04:15:00,0.001,0.001,0.6393466666666666,0.0,1.4
2024-01-05 04:30:00,0.001,0.001,0.1474666666666667,0.0,3.0
2024-01-05 04:45:00,0.001,0.001,0.41053333333333336,0.0,0.4
2024-01-05 05:00:00,0.001,0.001,0.6898,0.0,0.0
2024-01-05 05:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-05 05:30:00,0.001,0.001,0.052,0.0,1.4
2024-01-05 05:45:00,0.001,0.001,0.052,0.0,2.8
2024-01-05 06:00:00,0.001,0.001,0.18333333333333332,0.0,0.0
2024-01-05 06:15:00,0.001,0.001,0.41000000000000003,0.0,0.0
2024-01-05 06:30:00,0.001,0.001,0.211,0.0,0.2
2024-01-05 06:45:00,0.001,0.001,0.065,0.0,3.0
2024-01-05 07:00:00,0.001,0.001,0.065,0.0,3.0
2024-01-05 07:15:00,0.001,0.001,0.065,0.0,2.8
2024-01-05 07:30:00,0.001,0.001,0.2607333333333333,8.066666666666666,0.0
2024-01-05 07:45:00,0.001,0.001,0.42633333333333334,11.0,0.0
2024-01-05 08:00:00,0.001,0.001,0.14846666666666666,0.0,2.0
2024-01-05 08:15:00,0.001,0.001,0.143,0.0,3.0
2024-01-05 08:30:00,0.001,0.001,0.143,0.0,0.0
2024-01-05 08:45:00,0.001,0.001,0.15253333333333333,0.0,0.0
2024-01-05 09:00:00,0.001,0.001,0.8452000000000001,0.0,0.0
2024-01-05 09:15:00,0.001,0.001,0.38666666666666666,0.0,0.0
2024-01-05 09:30:00,0.001,0.001,0.46480000000000005,0.0,0.0
2024-01-05 09:45:00,0.001,0.001,0.05286666666666666,0.0,1.0
2024-01-05 10:00:00,0.001,0.001,0.052,0.0,2.8
2024-01-05 10:15:00,0.001,0.001,0.088,0.0,0.0
2024-01-05 10:30:00,0.001,0.001,0.458,0.0,0.0
2024-01-05 10:45:00,0.001,0.001,0.28,1.4666666666666666,0.0
2024-01-05 11:00:00,0.001,0.001,0.065,7.333333333333333,0.0
2024-01-05 11:15:00,0.001,0.001,0.0572,0.0,3.0
2024-01-05 11:30:00,0.001,0.001,0.052,0.0,0.8
2024-01-05 11:45:00,0.001,0.001,0.1562291403883331,0.0,0.0
2024-01-05 12:00:00,0.001,0.001,0.5150426063922544,0.0,2.0
2024-01-05 12:15:00,0.001,0.001,0.21837593972558783,0.0,0.4
2024-01-05 12:30:00,0.001,0.001,0.4951759397255878,0.0,0.0
2024-01-05 12:45:00,0.001,0.001,0.09537593972558782,0.0,0.8
2024-01-05 13:00:00,0.001,0.001,0.6174071135110925,0.0,3.0
2024-01-05 13:15:00,0.001,0.001,0.23697710613724954,0.0,0.0
2024-01-05 13:30:00,0.001,0.001,0.4776666666666667,0.0,0.0
2024-01-05 13:45:00,0.001,0.001,0.08473333333333333,0.0,0.0
2024-01-05 14:00:00,0.001,0.001,0.0892,0.0,0.0
2024-01-05 14:15:00,0.001,0.001,0.19151774644058098,0.0,0.0
2024-01-05 14:30:00,0.001,0.001,0.1978237423726735,0.0,0.0
2024-01-05 14:45:00,0.001,0.001,0.9124237423726735,3.6666666666666665,1.0
2024-01-05 15:00:00,0.001,0.001,0.5714237423726733,5.866666666666666,3.0
2024-01-05 15:15:00,0.001,0.001,0.14902374237267352,0.0,1.6
2024-01-05 15:30:00,0.001,0.001,0.05988249491511567,0.0,0.0
2024-01-05 15:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-05 16:00:00,0.001,0.001,0.07733333333333332,0.0,0.0
2024-01-05 16:15:00,0.001,0.001,0.4186666666666667,0.0,0.0
2024-01-05 16:30:00,0.001,0.001,0.29533333333333334,0.0,2.8
2024-01-05 16:45:00,0.001,0.001,0.052,0.0,1.0
2024-01-05 17:00:00,0.001,0.001,0.052,3.6666666666666665,0.0
2024-01-05 17:15:00,0.001,0.001,0.052,2.2,0.0
2024-01-05 17:30:00,0.001,0.001,0.15450725262744383,0.0,0.0
2024-01-05 17:45:00,0.001,0.001,0.641918864019581,0.0,0.0
2024-01-05 18:00:00,0.001,0.001,0.8950521973529143,0.0,3.0
2024-01-05 18:15:00,0.001,0.001,0.2322521973529143,0.0,0.8
2024-01-05 18:30:00,0.001,0.001,1.3094210235674095,0.0,0.0
2024-01-05 18:45:00,0.001,0.001,0.23145506078442207,0.0,0.0
2024-01-05 19:00:00,0.001,0.001,0.4831237423726735,0.0,0.0
2024-01-05 19:15:00,0.001,0.001,0.7555237423726735,0.0,0.0
2024-01-05 19:30:00,0.001,0.001,0.36913070201972875,0.0,2.6
2024-01-05 19:45:00,0.001,0.001,0.36507593972558783,0.0,1.2
2024-01-05 20:00:00,0.001,0.001,0.3709620296692708,0.0,0.0
2024-01-05 20:15:00,0.001,0.001,0.857918864019581,0.0,0.0
2024-01-05 20:30:00,0.001,0.001,0.7251855306862477,0.0,0.0
2024-01-05 20:45:00,0.001,0.001,0.8283065063568661,0.0,0.0
2024-01-05 21:00:00,0.001,0.001,0.8486570757060068,0.0,0.8
2024-01-05 21:15:00,0.6338278288461304,0.001,0.3930779546471726,0.0,3.0
2024-01-05 21:30:00,0.7920347860576631,0.001,0.3892759397255878,0.0,0.2
2024-01-05 21:45:00,0.7920347860576631,0.001,0.4111426063922545,0.0,0.0
2024-01-05 22:00:00,0.7920347860576631,0.001,0.8013111912510531,0.0,0.0
2024-01-05 22:15:00,0.7920347860576631,0.001,0.7577426063922544,0.0,0.0
2024-01-05 22:30:00,0.7920347860576631,0.001,1.0078759397255879,0.0,0.0
2024-01-05 22:45:00,0.7920347860576631,0.001,0.4730759397255878,0.0,0.0
2024-01-05 23:00:00,0.7920347860576631,0.001,0.4085426063922545,0.0,0.0
2024-01-05 23:15:00,0.7920347860576631,0.001,0.4407426063922545,0.0,0.0
2024-01-05 23:30:00,0.7920347860576631,0.001,0.6514846213138392,0.0,0.0
2024-01-05 23:45:00,0.7920347860576631,0.001,0.34509424542360406,0.0,0.0
2024-01-06 00:00:00,0.7920347860576631,0.001,0.173,0.0,0.0
2024-01-06 00:15:00,0.7920347860576631,0.001,0.6576666666666667,0.0,0.0
2024-01-06 00:30:00,0.4228852192307536,0.001,0.7060666666666667,0.0,0.0
2024-01-06 00:45:00,0.001,0.001,0.35366666666666663,0.0,0.0
2024-01-06 01:00:00,0.001,0.001,0.544,0.0,0.0
2024-01-06 01:15:00,0.001,0.001,0.25666666666666665,0.0,0.0
2024-01-06 01:30:00,0.001,0.001,0.173,0.0,0.0
2024-01-06 01:45:00,0.001,0.001,0.0762,0.0,0.0
2024-01-06 02:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 02:15:00,0.001,0.001,0.8577333333333333,0.0,0.0
2024-01-06 02:30:00,0.001,0.001,0.7558,0.0,0.0
2024-01-06 02:45:00,0.001,0.001,0.11066666666666666,0.0,0.0
2024-01-06 03:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 03:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 03:30:00,0.001,0.001,0.10266666666666667,0.0,0.0
2024-01-06 03:45:00,0.001,0.001,0.366,0.0,0.0
2024-01-06 04:00:00,0.001,0.001,0.2786666666666667,0.0,0.0
2024-01-06 04:15:00,0.001,0.001,0.096,0.0,0.0
2024-01-06 04:30:00,0.001,0.001,0.052,0.0,2.2
2024-01-06 04:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 05:00:00,0.001,0.001,0.16366666666666668,0.0,0.0
2024-01-06 05:15:00,0.001,0.001,0.9300666666666667,0.0,2.4
2024-01-06 05:30:00,0.001,0.001,0.20133333333333334,0.0,1.8
2024-01-06 05:45:00,0.001,0.001,0.08133333333333333,0.0,0.0
2024-01-06 06:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 06:15:00,0.001,0.001,0.052,0.0,0.6
2024-01-06 06:30:00,0.001,0.001,0.25566666666666665,0.0,1.8
2024-01-06 06:45:00,0.001,0.001,0.6419333333333335,0.0,3.0
2024-01-06 07:00:00,0.001,0.001,2.284,0.0,3.0
2024-01-06 07:15:00,0.001,0.001,1.0569333333333333,7.333333333333333,3.0
2024-01-06 07:30:00,0.001,0.001,0.052,10.266666666666667,1.2
2024-01-06 07:45:00,0.001,0.001,0.06466666666666666,0.0,0.0
2024-01-06 08:00:00,0.001,0.001,0.335,0.0,0.0
2024-01-06 08:15:00,0.001,0.001,0.2816666666666667,0.0,0.0
2024-01-06 08:30:00,0.001,0.001,0.16546666666666668,0.0,3.0
2024-01-06 08:45:00,0.001,0.001,0.065,0.0,1.0
2024-01-06 09:00:00,0.001,0.001,0.065,0.0,0.0
2024-01-06 09:15:00,0.001,0.001,0.12833333333333333,0.0,0.0
2024-01-06 09:30:00,0.001,0.001,0.3893333333333333,0.0,0.0
2024-01-06 09:45:00,0.7392991336538189,0.001,0.24766666666666665,0.0,0.0
2024-01-06 10:00:00,0.7920347860576631,0.001,0.8005333333333334,0.0,0.2
2024-01-06 10:15:00,0.7920347860576631,0.001,0.26833333333333337,0.0,3.0
2024-01-06 10:30:00,0.7920347860576631,0.001,0.264,0.0,2.2
2024-01-06 10:45:00,0.7920347860576631,0.001,0.39866666666666667,0.0,0.0
2024-01-06 11:00:00,0.7920347860576631,0.001,0.5240666666666667,0.0,0.0
2024-01-06 11:15:00,0.7920347860576631,0.001,0.15120000000000003,0.0,0.0
2024-01-06 11:30:00,0.7920347860576631,0.001,0.6657333333333334,0.0,0.8
2024-01-06 11:45:00,0.7920347860576631,0.001,0.052,0.0,3.0
2024-01-06 12:00:00,0.7920347860576631,0.001,0.5972000000000001,0.0,0.0
2024-01-06 12:15:00,0.7920347860576631,0.001,0.2916666666666667,0.7333333333333333,0.0
2024-01-06 12:30:00,0.7920347860576631,0.001,0.349,11.0,0.0
2024-01-06 12:45:00,0.7920347860576631,0.001,0.15348553068624765,0.7333333333333333,0.0
2024-01-06 13:00:00,0.7920347860576631,0.001,0.15664644277651843,0.0,2.6
2024-01-06 13:15:00,0.5810921764422863,0.001,0.09537593972558782,0.0,1.2
2024-01-06 13:30:00,0.001,0.001,0.2287759397255878,0.0,0.0
2024-01-06 13:45:00,0.001,0.001,0.5865481011373669,0.0,0.0
2024-01-06 14:00:00,0.001,0.001,0.5092472433896503,0.0,0.0
2024-01-06 14:15:00,0.001,0.001,0.3864824949151157,0.0,0.0
2024-01-06 14:30:00,0.001,0.001,0.2684237423726735,0.0,0.0
2024-01-06 14:45:00,0.001,0.001,0.10415707570600684,0.0,0.0
2024-01-06 15:00:00,0.001,0.001,0.1398237423726735,0.0,2.0
2024-01-06 15:15:00,0.001,0.001,0.48643549288116195,0.0,3.0
2024-01-06 15:30:00,0.001,0.001,0.27299999999999996,0.0,0.6
2024-01-06 15:45:00,0.001,0.001,0.8246412474575578,0.0,0.0
2024-01-06 16:00:00,0.001,0.001,0.4781904090393402,0.0,0.0
2024-01-06 16:15:00,0.001,0.001,0.4415237423726735,0.0,0.0
2024-01-06 16:30:00,0.001,0.001,0.5880391265687268,0.0,0.6
2024-01-06 16:45:00,0.001,0.001,0.7700092730589211,0.0,3.0
2024-01-06 17:00:00,0.001,0.001,0.3996953630026041,0.0,0.2
2024-01-06 17:15:00,0.001,0.001,0.48818553068624765,0.0,0.0
2024-01-06 17:30:00,0.001,0.001,0.4856084245489981,0.0,0.0
2024-01-06 17:45:00,0.001,0.001,0.3777875456078324,0.0,0.0
2024-01-06 18:00:00,0.001,0.001,0.5899188640195809,0.0,1.0
2024-01-06 18:15:00,0.001,0.001,2.298852197352914,0.0,2.8
2024-01-06 18:30:00,0.001,0.001,2.5421855306862478,0.0,0.0
2024-01-06 18:45:00,0.001,0.001,0.7331855306862477,0.0,0.0
2024-01-06 19:00:00,0.001,0.001,0.34548205086272005,0.0,0.0
2024-01-06 19:15:00,0.001,0.001,0.38298169430198375,0.0,0.0
2024-01-06 19:30:00,0.001,0.001,0.6476759397255878,0.0,1.4
2024-01-06 19:45:00,0.001,0.001,0.4000759397255878,0.0,1.6
2024-01-06 20:00:00,0.001,0.001,0.30954260639225445,0.0,0.0
2024-01-06 20:15:00,0.001,0.001,0.5452321669216716,0.0,0.0
2024-01-06 20:30:00,0.001,0.001,0.435217746440581,0.0,0.0
2024-01-06 20:45:00,0.001,0.001,0.5002733333333333,0.0,0.0
2024-01-06 21:00:00,0.001,0.001,0.639,0.0,2.0
2024-01-06 21:15:00,0.001,0.001,0.3387333333333333,0.0,2.6
2024-01-06 21:30:00,0.001,0.001,0.20966666666666664,0.0,0.0
2024-01-06 21:45:00,0.001,0.001,0.14806666666666668,0.0,0.0
2024-01-06 22:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 22:15:00,0.001,0.001,0.2326666666666667,0.0,0.0
2024-01-06 22:30:00,0.001,0.001,0.3716666666666667,0.0,0.0
2024-01-06 22:45:00,0.001,0.001,0.06233333333333333,0.0,0.0
2024-01-06 23:00:00,0.001,0.001,0.10333333333333333,0.0,0.0
2024-01-06 23:15:00,0.001,0.001,0.12533333333333335,0.0,0.0
2024-01-06 23:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-06 23:45:00,0.001,0.001,0.32466666666666666,0.0,0.0
2024-01-07 00:00:00,0.001,0.001,0.29000000000000004,0.0,0.0
2024-01-07 00:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 00:30:00,0.001,0.001,0.11800000000000001,0.0,0.0
2024-01-07 00:45:00,0.001,0.001,0.11066666666666666,0.0,0.0
2024-01-07 01:00:00,0.001,0.001,0.10266666666666667,0.0,0.0
2024-01-07 01:15:00,0.001,0.001,0.366,0.0,0.0
2024-01-07 01:30:00,0.001,0.001,0.198,0.0,0.0
2024-01-07 01:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 02:00:00,0.001,0.001,0.6657333333333334,0.0,0.0
2024-01-07 02:15:00,0.001,0.001,0.096,0.0,0.0
2024-01-07 02:30:00,0.001,0.001,0.16366666666666668,0.0,0.0
2024-01-07 02:45:00,0.001,0.001,0.397,0.0,0.0
2024-01-07 03:00:00,0.001,0.001,0.106,0.0,0.0
2024-01-07 03:15:00,0.001,0.001,0.45180000000000003,0.0,0.0
2024-01-07 03:30:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-07 03:45:00,0.001,0.001,0.08133333333333333,0.0,0.0
2024-01-07 04:00:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-01-07 04:15:00,0.001,0.001,0.359,0.0,2.0
2024-01-07 04:30:00,0.001,0.001,0.052,0.0,3.0
2024-01-07 04:45:00,0.001,0.001,0.052,0.0,3.0
2024-01-07 05:00:00,0.001,0.001,0.162,0.0,3.0
2024-01-07 05:15:00,0.001,0.001,0.07933333333333333,0.0,3.0
2024-01-07 05:30:00,0.001,0.001,0.335,0.0,0.8
2024-01-07 05:45:00,0.001,0.001,0.267,0.0,0.0
2024-01-07 06:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 06:15:00,0.001,0.001,0.07446666666666667,0.0,0.0
2024-01-07 06:30:00,0.001,0.001,0.175,0.0,2.6
2024-01-07 06:45:00,0.001,0.001,0.12833333333333333,0.0,1.4
2024-01-07 07:00:00,0.001,0.001,0.3893333333333333,0.0,0.0
2024-01-07 07:15:00,0.001,0.001,0.17673333333333333,0.0,0.0
2024-01-07 07:30:00,0.001,0.001,0.052,0.0,3.0
2024-01-07 07:45:00,0.001,0.001,0.08133333333333333,0.0,0.0
2024-01-07 08:00:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-07 08:15:00,0.001,0.001,0.18666666666666665,0.0,0.0
2024-01-07 08:30:00,0.001,0.001,0.397,0.0,0.0
2024-01-07 08:45:00,0.001,0.001,0.08299999999999999,0.0,1.2
2024-01-07 09:00:00,0.001,0.001,0.052,1.4666666666666666,2.6
2024-01-07 09:15:00,0.001,0.001,0.096,11.0,0.0
2024-01-07 09:30:00,0.001,0.001,0.13266666666666665,11.0,0.0
2024-01-07 09:45:00,0.001,0.001,0.2786666666666667,11.0,0.0
2024-01-07 10:00:00,0.001,0.001,0.336,6.6,0.0
2024-01-07 10:15:00,0.001,0.001,0.052,0.0,2.8
2024-01-07 10:30:00,0.001,0.001,0.052,0.0,1.0
2024-01-07 10:45:00,0.001,0.001,0.2439333333333333,0.0,0.0
2024-01-07 11:00:00,0.001,0.001,0.40986666666666666,0.0,0.0
2024-01-07 11:15:00,0.001,0.001,0.3453333333333333,0.0,0.0
2024-01-07 11:30:00,0.001,0.001,0.24400000000000002,0.0,1.0
2024-01-07 11:45:00,0.001,0.001,0.45180000000000003,0.0,2.8
2024-01-07 12:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 12:15:00,0.001,0.001,0.12533333333333335,5.866666666666666,0.0
2024-01-07 12:30:00,0.001,0.001,0.17933333333333332,0.7333333333333333,0.0
2024-01-07 12:45:00,0.001,0.001,0.3866666666666667,0.0,0.0
2024-01-07 13:00:00,0.001,0.001,0.152,0.0,1.8
2024-01-07 13:15:00,0.001,0.001,0.052,0.0,3.0
2024-01-07 13:30:00,0.001,0.001,0.052,0.0,0.4
2024-01-07 13:45:00,0.001,0.001,0.5398,0.0,0.0
2024-01-07 14:00:00,0.001,0.001,0.24633333333333335,0.0,0.0
2024-01-07 14:15:00,0.001,0.001,0.38433333333333336,0.0,0.0
2024-01-07 14:30:00,0.001,0.001,0.07266666666666666,0.0,3.0
2024-01-07 14:45:00,0.001,0.001,0.052,0.0,0.8
2024-01-07 15:00:00,0.001,0.001,0.5850666666666667,0.0,0.0
2024-01-07 15:15:00,0.001,0.001,0.15466666666666667,0.0,0.0
2024-01-07 15:30:00,0.001,0.001,0.3236666666666667,0.0,0.0
2024-01-07 15:45:00,0.001,0.001,0.313,0.0,1.0
2024-01-07 16:00:00,0.001,0.001,0.052,0.0,2.8
2024-01-07 16:15:00,0.001,0.001,0.052,2.933333333333333,0.0
2024-01-07 16:30:00,0.001,0.001,0.05933333333333333,0.0,0.0
2024-01-07 16:45:00,0.001,0.001,0.2,0.0,0.0
2024-01-07 17:00:00,0.001,0.001,0.36300000000000004,0.0,0.0
2024-01-07 17:15:00,0.001,0.001,0.221,0.0,1.8
2024-01-07 17:30:00,0.001,0.001,0.052,0.0,2.0
2024-01-07 17:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 18:00:00,0.001,0.001,0.074,0.0,0.0
2024-01-07 18:15:00,0.001,0.001,0.24333333333333332,0.0,0.0
2024-01-07 18:30:00,0.001,0.001,0.397,0.0,0.0
2024-01-07 18:45:00,0.001,0.001,0.129,0.0,2.4
2024-01-07 19:00:00,0.001,0.001,0.052,0.0,1.4
2024-01-07 19:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 19:30:00,0.001,0.001,0.08866666666666667,0.0,0.0
2024-01-07 19:45:00,0.001,0.001,0.32066666666666666,0.0,0.0
2024-01-07 20:00:00,0.001,0.001,0.3716666666666667,0.0,0.0
2024-01-07 20:15:00,0.001,0.001,0.06233333333333333,0.0,1.4
2024-01-07 20:30:00,0.001,0.001,0.052,0.0,2.8
2024-01-07 20:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 21:00:00,0.001,0.001,0.10333333333333333,0.0,0.0
2024-01-07 21:15:00,0.001,0.001,0.39799999999999996,0.0,0.0
2024-01-07 21:30:00,0.001,0.001,0.29000000000000004,0.0,0.0
2024-01-07 21:45:00,0.001,0.001,0.052,0.0,1.4
2024-01-07 22:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 22:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-07 22:30:00,0.001,0.001,0.16866666666666666,0.0,0.0
2024-01-07 22:45:00,0.001,0.001,0.4246666666666667,0.0,0.0
2024-01-07 23:00:00,0.001,0.001,0.198,0.0,0.0
2024-01-07 23:15:00,0.001,0.001,0.052,0.0,0.8
2024-01-07 23:30:00,0.001,0.001,0.052,0.0,3.0
2024-01-07 23:45:00,0.001,0.001,0.052,0.0,2.8
2024-01-08 00:00:00,0.001,0.001,0.24433333333333335,0.0,0.0
2024-01-08 00:15:00,0.001,0.001,0.441,0.0,0.0
2024-01-08 00:30:00,0.001,0.001,0.106,0.0,0.0
2024-01-08 00:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 01:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 01:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 01:30:00,0.001,0.001,0.351,0.0,0.0
2024-01-08 01:45:00,0.001,0.001,0.38833333333333336,0.0,0.0
2024-01-08 02:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 02:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 02:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 02:45:00,0.001,0.001,0.06466666666666666,0.0,0.0
2024-01-08 03:00:00,0.001,0.001,0.445,0.0,0.0
2024-01-08 03:15:00,0.001,0.001,0.2816666666666666,0.0,0.0
2024-01-08 03:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 03:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 04:00:00,0.001,0.001,0.052,0.0,1.8
2024-01-08 04:15:00,0.001,0.001,0.13,0.0,3.0
2024-01-08 04:30:00,0.001,0.001,0.48633333333333334,0.0,2.0
2024-01-08 04:45:00,0.001,0.001,0.175,0.0,0.4
2024-01-08 05:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 05:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 05:30:00,0.001,0.001,0.052,0.0,3.0
2024-01-08 05:45:00,0.001,0.001,0.216,0.0,3.0
2024-01-08 06:00:00,0.001,0.001,0.49233333333333335,0.0,1.0
2024-01-08 06:15:00,0.001,0.001,0.08299999999999999,0.0,0.0
2024-01-08 06:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 06:45:00,0.001,0.001,0.061533333333333336,0.0,0.0
2024-01-08 07:00:00,0.001,0.001,0.065,0.0,2.4
2024-01-08 07:15:00,0.001,0.001,0.33566666666666667,0.0,1.6
2024-01-08 07:30:00,0.001,0.001,0.4296666666666667,0.0,0.0
2024-01-08 07:45:00,0.001,0.001,0.05633333333333333,0.0,0.0
2024-01-08 08:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 08:15:00,0.001,0.001,0.052,0.0,1.4
2024-01-08 08:30:00,0.001,0.001,0.07733333333333332,0.0,2.4
2024-01-08 08:45:00,0.001,0.001,0.41613333333333336,0.0,0.0
2024-01-08 09:00:00,0.001,0.001,0.323,0.0,0.0
2024-01-08 09:15:00,0.001,0.001,0.065,0.0,0.0
2024-01-08 09:30:00,0.001,0.001,0.065,0.0,0.0
2024-01-08 09:45:00,0.001,0.001,0.05373333333333333,0.0,1.4
2024-01-08 10:00:00,0.001,0.001,0.128,0.0,1.8
2024-01-08 10:15:00,0.001,0.001,0.46,0.0,0.0
2024-01-08 10:30:00,0.001,0.001,0.2033333333333333,0.0,0.0
2024-01-08 10:45:00,0.001,0.001,0.052,0.0,1.6
2024-01-08 11:00:00,0.001,0.001,0.052,0.0,2.2
2024-01-08 11:15:00,0.001,0.001,0.05373333333333333,0.0,0.0
2024-01-08 11:30:00,0.001,0.001,0.22266666666666665,0.0,0.0
2024-01-08 11:45:00,0.001,0.001,0.6186666666666667,1.4666666666666666,0.0
2024-01-08 12:00:00,0.001,0.001,2.819933333333333,11.0,0.0
2024-01-08 12:15:00,0.001,0.001,3.1203333333333334,11.0,0.0
2024-01-08 12:30:00,0.001,0.8689622377404913,0.4781333333333333,5.133333333333334,0.6
2024-01-08 12:45:00,0.001,1.9127276990289628,0.5850666666666666,0.0,3.0
2024-01-08 13:00:00,0.001,1.8124454728166914,0.3097333333333333,0.0,0.0
2024-01-08 13:15:00,0.001,0.6293646436977995,0.5366666666666667,0.0,0.0
2024-01-08 13:30:00,0.001,0.026634723231664856,0.19499999999999998,0.0,0.0
2024-01-08 13:45:00,0.001,0.001,0.173,0.0,0.0
2024-01-08 14:00:00,0.001,0.001,0.16493333333333332,0.0,1.4
2024-01-08 14:15:00,0.001,0.001,0.09,0.0,2.2
2024-01-08 14:30:00,0.001,0.001,0.36300000000000004,0.0,0.0
2024-01-08 14:45:00,0.001,0.001,0.331,0.0,0.2
2024-01-08 15:00:00,0.001,0.001,0.059333333333333335,0.0,3.0
2024-01-08 15:15:00,0.001,0.001,0.052,0.0,0.6
2024-01-08 15:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 15:45:00,0.001,0.001,0.14066666666666666,0.0,0.0
2024-01-08 16:00:00,0.001,0.001,0.419,0.0,0.0
2024-01-08 16:15:00,0.001,0.001,0.23166666666666666,0.0,1.6
2024-01-08 16:30:00,0.001,0.001,0.052,0.0,2.2
2024-01-08 16:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 17:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 17:15:00,0.001,0.001,0.2326666666666667,0.0,0.0
2024-01-08 17:30:00,0.001,0.001,0.4083333333333333,0.0,0.0
2024-01-08 17:45:00,0.001,0.001,0.15033333333333332,0.0,2.6
2024-01-08 18:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 18:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 18:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 18:45:00,0.001,0.001,0.32466666666666666,0.0,2.4
2024-01-08 19:00:00,0.001,0.001,0.3413333333333333,0.0,1.4
2024-01-08 19:15:00,0.001,0.001,0.12533333333333335,0.0,0.0
2024-01-08 19:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 19:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 20:00:00,0.001,0.001,0.10266666666666667,0.0,0.0
2024-01-08 20:15:00,0.001,0.001,0.366,0.0,1.0
2024-01-08 20:30:00,0.001,0.001,0.264,0.0,3.0
2024-01-08 20:45:00,0.001,0.001,0.11066666666666666,0.0,0.2
2024-01-08 21:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 21:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 21:30:00,0.001,0.001,0.16366666666666668,0.0,0.0
2024-01-08 21:45:00,0.001,0.001,0.397,0.0,0.0
2024-01-08 22:00:00,0.001,0.001,0.18666666666666665,0.0,0.0
2024-01-08 22:15:00,0.001,0.001,0.096,0.0,0.0
2024-01-08 22:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 22:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-08 23:00:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-01-08 23:15:00,0.001,0.001,0.359,0.0,0.0
2024-01-08 23:30:00,0.001,0.001,0.14733333333333334,0.0,0.0
