,WasherDryer,BaseLoad,P_EV,P_HP
2024-01-05 08:00:00,0.001,0.06333333333333332,0.0,0.0
2024-01-05 08:15:00,0.001,0.228,0.0,0.0
2024-01-05 08:30:00,0.001,0.114,0.0,0.0
2024-01-05 08:45:00,0.001,0.038,0.0,0.0
2024-01-05 09:00:00,0.001,0.17233333333333334,0.0,0.0
2024-01-05 09:15:00,0.001,0.058666666666666666,0.0,0.0
2024-01-05 09:30:00,0.001,0.038,0.0,0.0
2024-01-05 09:45:00,0.001,0.20266666666666666,0.0,0.0
2024-01-05 10:00:00,0.001,0.16466666666666668,7.0,0.0
2024-01-05 10:15:00,0.001,0.08966666666666666,0.0,0.0
2024-01-05 10:30:00,0.001,0.14133333333333334,0.0,0.0
2024-01-05 10:45:00,0.001,0.038,0.0,1.7333333333333334
2024-01-05 11:00:00,0.001,0.038,0.0,0.6666666666666666
2024-01-05 11:15:00,0.001,0.15200000000000002,4.0,0.0
2024-01-05 11:30:00,0.001,0.30406666666666665,0.0,0.0
2024-01-05 11:45:00,0.001,0.2899333333333333,0.0,0.0
2024-01-05 12:00:00,0.001,0.20299999999999999,0.0,0.0
2024-01-05 12:15:00,0.001,0.172,0.0,0.0
2024-01-05 12:30:00,0.001,0.1925078173947717,0.0,0.0
2024-01-05 12:45:00,0.001,0.20610927305892116,0.0,0.0
2024-01-05 13:00:00,0.001,0.3161759397255878,0.0,0.0
2024-01-05 13:15:00,0.001,0.6328426063922544,0.0,0.0
2024-01-05 13:30:00,0.001,0.08137593972558779,0.0,0.0
2024-01-05 13:45:00,0.001,0.09710452458438643,0.0,0.0
2024-01-05 14:00:00,0.001,0.2052521973529143,0.0,0.0
2024-01-05 14:15:00,0.4756208716345978,1.1523620296692707,0.0,0.0
2024-01-05 14:30:00,0.7920347860576631,0.7496849142942278,0.0,0.0
2024-01-05 14:45:00,0.7920347860576631,0.32359040903934017,0.0,0.0
2024-01-05 15:00:00,0.7920347860576631,0.3169237423726735,0.0,0.0
2024-01-05 15:15:00,0.7920347860576631,0.3195237423726735,0.0,0.0
2024-01-05 15:30:00,0.7920347860576631,0.31242949694906935,0.0,0.0
2024-01-05 15:45:00,0.7920347860576631,0.8520617578823315,0.0,0.26666666666666666
2024-01-05 16:00:00,0.7920347860576631,0.6117855306862476,0.0,2.0
2024-01-05 16:15:00,0.7920347860576631,0.7644797761098517,0.0,0.13333333333333333
2024-01-05 16:30:00,0.7920347860576631,0.2300759397255878,0.0,0.0
2024-01-05 16:45:00,0.7920347860576631,0.2521559397255878,0.0,0.0
2024-01-05 17:00:00,0.7920347860576631,0.3036715809608944,0.0,0.0
2024-01-05 17:15:00,0.7920347860576631,0.3081675151765897,0.0,0.0
2024-01-05 17:30:00,0.5810921764422863,0.3744051953189606,0.0,0.0
2024-01-05 17:45:00,0.001,0.39525219735291434,0.0,0.0
2024-01-05 18:00:00,0.001,0.2052521973529143,0.0,0.0
2024-01-05 18:15:00,0.001,0.2052521973529143,0.0,0.0
2024-01-05 18:30:00,0.001,0.22591886401958097,0.0,0.0
2024-01-05 18:45:00,0.001,0.32065421227449903,0.0,0.0
2024-01-05 19:00:00,0.001,0.2720521973529143,0.0,0.0
2024-01-05 19:15:00,0.001,0.5280759397255878,0.0,0.0
2024-01-05 19:30:00,0.001,0.3974092730589211,0.0,0.0
2024-01-05 19:45:00,0.001,0.4393959397255878,0.0,0.0
2024-01-05 20:00:00,0.001,0.44407593972558784,0.0,0.0
2024-01-05 20:15:00,0.001,0.4130759397255878,0.0,0.0
2024-01-05 20:30:00,0.001,0.3286492730589211,0.0,0.0
2024-01-05 20:45:00,0.001,0.3640292730589211,0.0,0.0
2024-01-05 21:00:00,0.001,0.31840927305892114,0.0,1.2
2024-01-05 21:15:00,0.001,0.3157292730589211,0.0,1.2
2024-01-05 21:30:00,0.001,0.45047593972558786,0.0,0.0
2024-01-05 21:45:00,0.001,0.3380759397255878,0.0,0.0
2024-01-05 22:00:00,0.001,0.3380759397255878,0.0,0.0
2024-01-05 22:15:00,0.001,0.4521675151765897,0.0,0.0
2024-01-05 22:30:00,0.001,0.46641956790326017,0.0,0.0
2024-01-05 22:45:00,0.001,0.41411886401958103,0.0,0.0
2024-01-05 23:00:00,0.001,0.306718864019581,0.0,0.0
2024-01-05 23:15:00,0.001,0.2593737801777592,0.0,0.0
2024-01-05 23:30:00,0.001,0.3510759397255878,0.0,0.0
2024-01-05 23:45:00,0.001,0.4397426063922545,0.0,0.0
2024-01-06 00:00:00,0.001,0.5280759397255878,0.0,0.0
2024-01-06 00:15:00,0.001,0.5057426063922545,0.0,0.0
2024-01-06 00:30:00,0.001,0.30835819328500685,0.0,0.0
2024-01-06 00:45:00,0.001,0.20314871752938668,0.0,0.0
2024-01-06 01:00:00,0.001,0.1737,0.0,0.0
2024-01-06 01:15:00,0.001,0.2117,0.0,0.0
2024-01-06 01:30:00,0.001,0.43603333333333333,0.0,0.0
2024-01-06 01:45:00,0.001,0.31970000000000004,0.0,0.0
2024-01-06 02:00:00,0.001,0.06514,0.0,0.0
2024-01-06 02:15:00,0.001,0.038,0.0,0.0
2024-01-06 02:30:00,0.001,0.038,0.0,0.0
2024-01-06 02:45:00,0.001,0.038,0.0,0.0
2024-01-06 03:00:00,0.001,0.36000000000000004,0.0,0.0
2024-01-06 03:15:00,0.001,0.5621333333333334,0.0,0.0
2024-01-06 03:30:00,0.001,0.038,0.0,0.0
2024-01-06 03:45:00,0.001,0.038,0.0,0.0
2024-01-06 04:00:00,0.001,0.038,0.0,0.4
2024-01-06 04:15:00,0.001,0.1,0.0,1.2
2024-01-06 04:30:00,0.001,0.25766666666666665,0.0,1.7333333333333334
2024-01-06 04:45:00,0.001,0.20266666666666666,0.0,0.0
2024-01-06 05:00:00,0.001,0.038,0.0,0.0
2024-01-06 05:15:00,0.001,0.038,0.0,0.0
2024-01-06 05:30:00,0.001,0.038,0.0,0.0
2024-01-06 05:45:00,0.001,0.17233333333333334,0.0,0.0
2024-01-06 06:00:00,0.001,0.13466666666666666,0.0,0.0
2024-01-06 06:15:00,0.001,0.228,0.0,0.0
2024-01-06 06:30:00,0.001,0.06333333333333332,0.0,0.0
2024-01-06 06:45:00,0.001,0.038,0.0,0.0
2024-01-06 07:00:00,0.001,0.08966666666666666,0.0,0.0
2024-01-06 07:15:00,0.001,0.14133333333333334,0.0,0.0
2024-01-06 07:30:00,0.001,0.06333333333333332,0.0,0.0
2024-01-06 07:45:00,0.001,0.228,0.0,0.0
2024-01-06 08:00:00,0.001,0.114,0.0,0.0
2024-01-06 08:15:00,0.001,0.038,0.0,0.0
2024-01-06 08:30:00,0.001,0.162,0.0,0.0
2024-01-06 08:45:00,0.001,0.06899999999999999,0.0,0.0
2024-01-06 09:00:00,0.001,0.038,0.0,0.0
2024-01-06 09:15:00,0.001,0.6468666666666667,0.0,0.8
2024-01-06 09:30:00,0.001,0.29866666666666664,0.0,1.7333333333333334
2024-01-06 09:45:00,0.001,0.21333333333333332,0.0,0.0
2024-01-06 10:00:00,0.001,0.2856666666666667,0.0,0.0
2024-01-06 10:15:00,0.001,0.1616,0.0,0.0
2024-01-06 10:30:00,0.001,0.159,0.0,0.0
2024-01-06 10:45:00,0.001,0.16813333333333336,0.0,0.0
2024-01-06 11:00:00,0.001,0.6151333333333333,0.0,0.0
2024-01-06 11:15:00,0.001,0.6847333333333334,0.0,0.0
2024-01-06 11:30:00,0.001,0.48086666666666666,4.0,0.0
2024-01-06 11:45:00,0.001,0.051,11.0,0.0
2024-01-06 12:00:00,0.001,0.05731043947058286,0.0,0.0
2024-01-06 12:15:00,0.001,0.14588553068624763,0.0,0.0
2024-01-06 12:30:00,0.001,0.3035521973529143,0.0,0.0
2024-01-06 12:45:00,0.001,0.7689521973529144,0.0,0.0
2024-01-06 13:00:00,0.001,0.602618864019581,0.0,0.0
2024-01-06 13:15:00,0.001,0.05692687487325825,0.0,0.0
2024-01-06 13:30:00,0.001,0.0498237423726735,0.0,0.0
2024-01-06 13:45:00,0.001,0.062490409039340174,0.0,0.0
2024-01-06 14:00:00,0.001,0.3431570757060068,0.0,0.0
2024-01-06 14:15:00,0.001,0.19015707570600685,0.0,0.0
2024-01-06 14:30:00,0.001,0.0498237423726735,0.0,1.2
2024-01-06 14:45:00,0.001,0.04194124745755783,0.0,1.3333333333333333
2024-01-06 15:00:00,0.001,0.038,0.0,0.0
2024-01-06 15:15:00,0.001,0.058666666666666666,0.0,0.0
2024-01-06 15:30:00,0.001,0.32433333333333336,0.0,0.0
2024-01-06 15:45:00,0.001,0.17733333333333334,0.0,0.0
2024-01-06 16:00:00,0.001,0.038,0.0,0.0
2024-01-06 16:15:00,0.001,0.038,0.0,0.0
2024-01-06 16:30:00,0.001,0.038,0.0,0.0
2024-01-06 16:45:00,0.001,0.131,0.0,0.0
2024-01-06 17:00:00,0.001,0.20133333333333334,0.0,0.0
2024-01-06 17:15:00,0.001,0.228,0.0,0.0
2024-01-06 17:30:00,0.001,0.038,1.0,0.0
2024-01-06 17:45:00,0.001,0.038,0.0,0.0
2024-01-06 18:00:00,0.001,0.04833333333333333,0.0,0.0
2024-01-06 18:15:00,0.001,0.18266666666666667,0.0,0.0
2024-01-06 18:30:00,0.001,0.08866666666666667,0.0,0.0
2024-01-06 18:45:00,0.001,0.228,0.0,0.0
2024-01-06 19:00:00,0.001,0.08866666666666667,0.0,0.0
2024-01-06 19:15:00,0.001,0.038,0.0,0.0
2024-01-06 19:30:00,0.001,0.12066666666666667,0.0,1.3333333333333333
2024-01-06 19:45:00,0.001,0.11033333333333334,0.0,1.0666666666666667
2024-01-06 20:00:00,0.001,0.038,0.0,0.0
2024-01-06 20:15:00,0.001,0.228,0.0,0.0
2024-01-06 20:30:00,0.001,0.13933333333333334,0.0,0.0
2024-01-06 20:45:00,0.001,0.038,0.0,0.0
2024-01-06 21:00:00,0.001,0.193,0.0,0.0
2024-01-06 21:15:00,0.001,0.038,0.0,0.0
2024-01-06 21:30:00,0.001,0.038,0.0,0.0
2024-01-06 21:45:00,0.001,0.17733333333333334,0.0,0.0
2024-01-06 22:00:00,0.001,0.19,0.0,0.0
2024-01-06 22:15:00,0.001,0.11033333333333334,0.0,0.0
2024-01-06 22:30:00,0.001,0.12066666666666667,0.0,0.0
2024-01-06 22:45:00,0.001,0.038,0.0,0.0
2024-01-06 23:00:00,0.001,0.038,0.0,0.0
2024-01-06 23:15:00,0.001,0.12666666666666668,0.0,0.0
2024-01-06 23:30:00,0.001,0.228,0.0,0.0
2024-01-06 23:45:00,0.001,0.19533333333333333,0.0,0.0
2024-01-07 00:00:00,0.001,0.04833333333333333,0.0,0.0
2024-01-07 00:15:00,0.001,0.038,0.0,0.0
2024-01-07 00:30:00,0.001,0.038,0.0,0.0
2024-01-07 00:45:00,0.001,0.07600000000000001,0.0,0.0
2024-01-07 01:00:00,0.001,0.29,0.0,0.0
2024-01-07 01:15:00,0.001,0.19433333333333333,0.0,0.0
2024-01-07 01:30:00,0.001,0.038,0.0,0.0
2024-01-07 01:45:00,0.001,0.5710666666666666,0.0,0.0
2024-01-07 02:00:00,0.001,0.038,0.0,0.0
2024-01-07 02:15:00,0.001,0.038,0.0,0.0
2024-01-07 02:30:00,0.001,0.3496666666666667,0.0,0.0
2024-01-07 02:45:00,0.001,0.17266666666666666,0.0,0.0
2024-01-07 03:00:00,0.001,0.038,0.0,0.0
2024-01-07 03:15:00,0.001,0.038,0.0,0.0
2024-01-07 03:30:00,0.001,0.038,0.0,0.0
2024-01-07 03:45:00,0.001,0.6227333333333332,0.0,0.0
2024-01-07 04:00:00,0.001,0.268,0.0,0.0
2024-01-07 04:15:00,0.001,0.20266666666666666,0.0,0.0
2024-01-07 04:30:00,0.001,0.038,0.0,2.0
2024-01-07 04:45:00,0.001,0.038,0.0,0.13333333333333333
2024-01-07 05:00:00,0.001,0.038,0.0,0.0
2024-01-07 05:15:00,0.001,0.162,0.0,0.0
2024-01-07 05:30:00,0.001,0.14500000000000002,0.0,0.0
2024-01-07 05:45:00,0.001,0.228,0.0,0.0
2024-01-07 06:00:00,0.001,0.06333333333333332,0.0,0.0
2024-01-07 06:15:00,0.001,0.4378,0.0,0.0
2024-01-07 06:30:00,0.001,0.07933333333333333,0.0,1.6
2024-01-07 06:45:00,0.001,0.15166666666666667,0.0,1.6
2024-01-07 07:00:00,0.001,0.06333333333333332,0.0,0.0
2024-01-07 07:15:00,0.001,0.228,0.0,0.0
2024-01-07 07:30:00,0.001,0.6487999999999999,1.0,0.0
2024-01-07 07:45:00,0.001,0.051,10.0,0.0
2024-01-07 08:00:00,0.001,0.16466666666666666,0.0,0.0
2024-01-07 08:15:00,0.001,0.09233333333333334,0.0,0.0
2024-01-07 08:30:00,0.001,0.051,0.0,0.0
2024-01-07 08:45:00,0.001,0.21566666666666665,0.0,0.0
2024-01-07 09:00:00,0.001,0.5774666666666667,0.0,0.0
2024-01-07 09:15:00,0.001,0.6133333333333333,0.0,0.0
2024-01-07 09:30:00,0.001,0.162,2.0,0.0
2024-01-07 09:45:00,0.001,0.038,0.0,0.0
2024-01-07 10:00:00,0.001,0.04926666666666667,0.0,0.0
2024-01-07 10:15:00,0.001,0.165,0.0,0.0
2024-01-07 10:30:00,0.001,0.6281333333333333,0.0,0.0
2024-01-07 10:45:00,0.001,0.17853333333333332,0.0,0.0
2024-01-07 11:00:00,0.001,0.21413333333333334,0.0,0.0
2024-01-07 11:15:00,0.001,0.159,0.0,1.2
2024-01-07 11:30:00,0.001,0.159,0.0,0.0
2024-01-07 11:45:00,0.001,0.22233333333333333,0.0,0.0
2024-01-07 12:00:00,0.001,0.36580695964705523,0.0,0.0
2024-01-07 12:15:00,0.001,0.36288553068624757,0.0,0.0
2024-01-07 12:30:00,0.001,0.33925219735291434,0.0,0.0
2024-01-07 12:45:00,0.001,0.33925219735291434,0.0,0.0
2024-01-07 13:00:00,0.001,0.3311855306862477,0.0,0.0
2024-01-07 13:15:00,0.001,0.23091886401958098,0.0,0.0
2024-01-07 13:30:00,0.001,0.4664771061372496,0.0,0.8
2024-01-07 13:45:00,0.001,0.32436666666666664,0.0,1.6
2024-01-07 14:00:00,0.001,0.1737,0.0,0.0
2024-01-07 14:15:00,0.001,0.1737,0.0,0.0
2024-01-07 14:30:00,0.001,0.1737,1.0,0.0
2024-01-07 14:45:00,0.001,0.18403333333333333,0.0,0.0
2024-01-07 15:00:00,0.001,0.4703666666666667,0.0,0.0
2024-01-07 15:15:00,0.001,0.31303333333333333,0.0,0.0
2024-01-07 15:30:00,0.001,0.1737,0.0,0.0
2024-01-07 15:45:00,0.001,0.1737,0.0,0.0
2024-01-07 16:00:00,0.001,0.1737,0.0,0.0
2024-01-07 16:15:00,0.001,0.2563666666666667,3.0,0.0
2024-01-07 16:30:00,0.001,0.34736666666666666,0.0,0.0
2024-01-07 16:45:00,0.001,0.36369999999999997,0.0,0.0
2024-01-07 17:00:00,0.001,0.1737,0.0,0.0
2024-01-07 17:15:00,0.001,0.15560666666666664,0.0,0.0
2024-01-07 17:30:00,0.001,0.038,0.0,0.0
2024-01-07 17:45:00,0.001,0.193,0.0,0.0
2024-01-07 18:00:00,0.001,0.08866666666666667,0.0,0.0
2024-01-07 18:15:00,0.001,0.228,0.0,1.4666666666666666
2024-01-07 18:30:00,0.001,0.08866666666666667,0.0,0.9333333333333333
2024-01-07 18:45:00,0.001,0.038,0.0,0.0
2024-01-07 19:00:00,0.001,0.11033333333333334,0.0,0.0
2024-01-07 19:15:00,0.001,0.12066666666666667,0.0,0.0
2024-01-07 19:30:00,0.001,0.038,0.0,0.0
2024-01-07 19:45:00,0.001,0.228,0.0,0.0
2024-01-07 20:00:00,0.001,0.13933333333333334,0.0,0.0
2024-01-07 20:15:00,0.001,0.038,0.0,0.0
2024-01-07 20:30:00,0.001,0.18266666666666667,0.0,0.0
2024-01-07 20:45:00,0.001,0.04833333333333333,0.0,0.0
2024-01-07 21:00:00,0.001,0.038,0.0,0.0
2024-01-07 21:15:00,0.001,0.17733333333333334,0.0,0.0
2024-01-07 21:30:00,0.001,0.19,0.0,0.0
2024-01-07 21:45:00,0.001,0.1,0.0,0.0
2024-01-07 22:00:00,0.001,0.131,0.0,0.0
2024-01-07 22:15:00,0.001,0.038,0.0,0.0
2024-01-07 22:30:00,0.001,0.038,0.0,0.0
2024-01-07 22:45:00,0.001,0.12666666666666668,0.0,0.0
2024-01-07 23:00:00,0.001,0.228,0.0,0.0
2024-01-07 23:15:00,0.001,0.185,0.0,0.0
2024-01-07 23:30:00,0.001,0.058666666666666666,0.0,0.0
2024-01-07 23:45:00,0.001,0.038,0.0,0.0
