,TumbleDryer,BaseLoad,P_EV,P_HP
2024-03-01 17:00:00,0.001,0.284,0.0,0.0
2024-03-01 17:15:00,0.001,0.11833333333333335,0.0,0.0
2024-03-01 17:30:00,0.001,0.04686666666666666,0.0,0.0
2024-03-01 17:45:00,0.001,0.059000000000000004,0.0,0.0
2024-03-01 18:00:00,0.001,0.5920666666666665,0.0,0.0
2024-03-01 18:15:00,0.001,0.8293333333333334,0.0,0.0
2024-03-01 18:30:00,0.001,0.3938666666666667,0.0,0.0
2024-03-01 18:45:00,0.001,0.2678824949151156,0.0,0.0
2024-03-01 19:00:00,0.001,0.1788237423726735,0.0,0.0
2024-03-01 19:15:00,0.001,0.7118904090393402,0.0,0.0
2024-03-01 19:30:00,0.001,0.09009040903934017,0.0,0.0
2024-03-01 19:45:00,0.001,0.2224904090393402,0.0,0.0
2024-03-01 20:00:00,0.001,0.27973661046016196,0.0,0.5333333333333333
2024-03-01 20:15:00,0.001,0.19121886401958096,0.0,2.4
2024-03-01 20:30:00,0.001,0.07755219735291431,0.0,0.0
2024-03-01 20:45:00,0.001,0.07755219735291431,0.0,0.0
2024-03-01 21:00:00,0.001,0.08149344481047213,0.0,0.0
2024-03-01 21:15:00,0.001,0.23090432833345068,0.0,0.0
2024-03-01 21:30:00,0.001,0.23382374237267353,0.0,0.0
2024-03-01 21:45:00,0.001,0.19215707570600685,0.0,0.0
2024-03-01 22:00:00,0.001,0.0578237423726735,0.0,0.0
2024-03-01 22:15:00,0.001,0.04678824949151157,0.0,0.0
2024-03-01 22:30:00,0.001,0.046,0.0,0.0
2024-03-01 22:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-01 23:00:00,0.001,0.20133333333333334,0.0,0.0
2024-03-01 23:15:00,0.001,0.201,0.0,0.0
2024-03-01 23:30:00,0.001,0.046,0.0,0.0
2024-03-01 23:45:00,0.001,0.046,0.0,0.0
2024-03-02 00:00:00,0.001,0.046,0.0,0.0
2024-03-02 00:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 00:30:00,0.001,0.18066666666666667,0.0,0.0
2024-03-02 00:45:00,0.001,0.201,0.0,0.0
2024-03-02 01:00:00,0.001,0.06666666666666667,0.0,0.0
2024-03-02 01:15:00,0.001,0.046,0.0,0.0
2024-03-02 01:30:00,0.001,0.046,0.0,0.0
2024-03-02 01:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 02:00:00,0.001,0.16,0.0,0.0
2024-03-02 02:15:00,0.001,0.201,0.0,0.0
2024-03-02 02:30:00,0.001,0.08733333333333333,0.0,0.0
2024-03-02 02:45:00,0.001,0.046,0.0,0.0
2024-03-02 03:00:00,0.001,0.046,0.0,0.0
2024-03-02 03:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 03:30:00,0.001,0.16,0.0,0.0
2024-03-02 03:45:00,0.001,0.18033333333333335,0.0,0.0
2024-03-02 04:00:00,0.001,0.10800000000000001,0.0,0.0
2024-03-02 04:15:00,0.001,0.046,0.0,3.466666666666667
2024-03-02 04:30:00,0.001,0.046,0.0,1.3333333333333333
2024-03-02 04:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 05:00:00,0.001,0.16,0.0,0.0
2024-03-02 05:15:00,0.001,0.15966666666666668,0.0,0.0
2024-03-02 05:30:00,0.001,0.12866666666666668,0.0,0.0
2024-03-02 05:45:00,0.001,0.046,0.0,0.0
2024-03-02 06:00:00,0.001,0.046,0.0,0.0
2024-03-02 06:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 06:30:00,0.001,0.16,0.0,0.0
2024-03-02 06:45:00,0.001,0.13899999999999998,0.0,0.0
2024-03-02 07:00:00,0.001,0.14933333333333335,0.0,0.0
2024-03-02 07:15:00,0.001,0.04686666666666666,0.0,0.0
2024-03-02 07:30:00,0.001,0.4588,0.0,0.0
2024-03-02 07:45:00,0.001,0.22366666666666665,0.0,0.0
2024-03-02 08:00:00,0.001,0.173,0.0,0.0
2024-03-02 08:15:00,0.001,0.12266666666666667,0.0,0.0
2024-03-02 08:30:00,0.001,0.17,0.0,0.0
2024-03-02 08:45:00,0.001,0.046,0.0,0.0
2024-03-02 09:00:00,0.001,0.046,0.0,1.6
2024-03-02 09:15:00,0.001,0.285,0.0,1.3333333333333333
2024-03-02 09:30:00,0.001,0.294,0.0,0.0
2024-03-02 09:45:00,1.2288399048342362,0.23166666666666666,0.0,0.0
2024-03-02 10:00:00,1.949257526753119,0.32466666666666666,0.0,0.0
2024-03-02 10:15:00,1.7245844062633329,0.1774,0.0,0.0
2024-03-02 10:30:00,0.34645293866492205,0.167,0.0,0.0
2024-03-02 10:45:00,1.1098798792441467,0.251,0.0,0.0
2024-03-02 11:00:00,0.8866874087714837,0.16,0.0,0.0
2024-03-02 11:15:00,1.1058366019133432,0.077,0.0,0.0
2024-03-02 11:30:00,1.2602513978962238,0.201,5.866666666666666,0.0
2024-03-02 11:45:00,0.001,0.05633333333333333,11.0,0.0
2024-03-02 12:00:00,0.001,0.046,10.266666666666667,0.0
2024-03-02 12:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 12:30:00,0.001,0.16,0.0,0.0
2024-03-02 12:45:00,0.001,0.05633333333333333,0.0,0.0
2024-03-02 13:00:00,0.001,0.201,0.0,0.0
2024-03-02 13:15:00,0.001,0.077,0.0,0.0
2024-03-02 13:30:00,0.001,0.046,0.0,0.0
2024-03-02 13:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 14:00:00,0.001,0.16,0.0,0.0
2024-03-02 14:15:00,0.001,0.046,0.0,0.0
2024-03-02 14:30:00,0.001,0.19066666666666668,2.2,0.0
2024-03-02 14:45:00,0.001,0.09766666666666667,0.0,0.0
2024-03-02 15:00:00,0.001,0.046,0.0,0.26666666666666666
2024-03-02 15:15:00,0.001,0.21066666666666664,0.0,1.6
2024-03-02 15:30:00,0.001,0.16,0.0,0.0
2024-03-02 15:45:00,0.001,0.046,0.0,0.0
2024-03-02 16:00:00,0.001,0.17,0.0,0.0
2024-03-02 16:15:00,0.001,0.11833333333333335,0.0,0.0
2024-03-02 16:30:00,0.001,0.046,0.0,0.0
2024-03-02 16:45:00,0.001,0.21066666666666664,2.2,0.0
2024-03-02 17:00:00,0.001,0.16,0.0,0.0
2024-03-02 17:15:00,0.001,0.046,0.0,0.0
2024-03-02 17:30:00,0.001,0.14933333333333335,0.0,0.0
2024-03-02 17:45:00,0.001,0.13899999999999998,0.0,0.0
2024-03-02 18:00:00,0.001,0.046,0.0,0.0
2024-03-02 18:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 18:30:00,0.001,0.16,0.0,0.0
2024-03-02 18:45:00,0.001,0.046,0.0,0.0
2024-03-02 19:00:00,0.001,0.12866666666666668,0.0,2.933333333333333
2024-03-02 19:15:00,0.001,0.15966666666666668,0.0,0.0
2024-03-02 19:30:00,0.001,0.046,0.0,0.0
2024-03-02 19:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 20:00:00,0.001,0.16,0.0,0.0
2024-03-02 20:15:00,0.001,0.046,0.0,0.0
2024-03-02 20:30:00,0.001,0.10800000000000001,0.0,0.0
2024-03-02 20:45:00,0.001,0.18033333333333335,0.0,0.0
2024-03-02 21:00:00,0.001,0.046,0.0,0.0
2024-03-02 21:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 21:30:00,0.001,0.16,0.0,0.0
2024-03-02 21:45:00,0.001,0.046,0.0,0.0
2024-03-02 22:00:00,0.001,0.08733333333333333,0.0,0.0
2024-03-02 22:15:00,0.001,0.201,0.0,0.0
2024-03-02 22:30:00,0.001,0.046,0.0,0.0
2024-03-02 22:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-02 23:00:00,0.001,0.16,0.0,0.0
2024-03-02 23:15:00,0.001,0.046,0.0,0.0
2024-03-02 23:30:00,0.001,0.06666666666666667,0.0,0.0
2024-03-02 23:45:00,0.001,0.201,0.0,0.0
2024-03-03 00:00:00,0.001,0.06666666666666667,0.0,0.0
2024-03-03 00:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-03 00:30:00,0.001,0.16,0.0,0.0
2024-03-03 00:45:00,0.001,0.046,0.0,0.0
2024-03-03 01:00:00,0.001,0.046,0.0,0.0
2024-03-03 01:15:00,0.001,0.201,0.0,0.0
2024-03-03 01:30:00,0.001,0.08733333333333333,0.0,0.0
2024-03-03 01:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-03 02:00:00,0.001,0.16,0.0,0.0
2024-03-03 02:15:00,0.001,0.046,0.0,0.0
2024-03-03 02:30:00,0.001,0.046,0.0,0.0
2024-03-03 02:45:00,0.001,0.18033333333333335,0.0,0.0
2024-03-03 03:00:00,0.001,0.10800000000000001,0.0,0.0
2024-03-03 03:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-03 03:30:00,0.001,0.16,0.0,0.0
2024-03-03 03:45:00,0.001,0.046,0.0,0.0
2024-03-03 04:00:00,0.001,0.046,0.0,0.0
2024-03-03 04:15:00,0.001,0.15966666666666668,0.0,2.4
2024-03-03 04:30:00,0.001,0.12866666666666668,0.0,2.6666666666666665
2024-03-03 04:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-03 05:00:00,0.001,0.16,0.0,0.0
2024-03-03 05:15:00,0.001,0.046,0.0,0.0
2024-03-03 05:30:00,0.001,0.046,0.0,0.0
2024-03-03 05:45:00,0.001,0.13899999999999998,0.0,0.0
2024-03-03 06:00:00,0.001,0.14933333333333335,0.0,0.0
2024-03-03 06:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-03 06:30:00,0.001,0.16,0.0,0.0
2024-03-03 06:45:00,0.001,0.046,0.0,0.0
2024-03-03 07:00:00,0.001,0.046,0.0,0.0
2024-03-03 07:15:00,0.001,0.11833333333333335,0.0,0.0
2024-03-03 07:30:00,0.001,0.17,0.0,0.0
2024-03-03 07:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-03 08:00:00,0.001,0.16,0.0,0.0
2024-03-03 08:15:00,0.001,0.046,0.0,0.0
2024-03-03 08:30:00,0.001,0.046,0.0,0.0
2024-03-03 08:45:00,0.001,0.09766666666666667,7.333333333333333,0.0
2024-03-03 09:00:00,0.001,0.19066666666666668,11.0,0.0
2024-03-03 09:15:00,0.001,0.21066666666666664,10.266666666666667,0.0
2024-03-03 09:30:00,0.001,0.16,0.0,0.5333333333333333
2024-03-03 09:45:00,0.001,0.0702,0.0,2.6666666666666665
2024-03-03 10:00:00,0.001,0.167,0.0,0.0
2024-03-03 10:15:00,0.001,0.198,0.0,0.0
2024-03-03 10:30:00,0.001,0.3338237423726735,0.0,0.0
2024-03-03 10:45:00,0.001,0.35382374237267356,0.0,0.0
2024-03-03 11:00:00,0.001,0.29282374237267356,0.0,0.0
2024-03-03 11:15:00,0.001,0.09009040903934017,0.0,0.0
2024-03-03 11:30:00,0.001,0.0578237423726735,5.133333333333334,0.0
2024-03-03 11:45:00,0.001,0.06579232723147213,0.0,0.0
2024-03-03 12:00:00,0.001,0.201,0.0,0.0
2024-03-03 12:15:00,0.001,0.24166666666666667,0.0,0.0
2024-03-03 12:30:00,0.001,0.2206736263137219,0.0,0.0
2024-03-03 12:45:00,0.001,0.1985521973529143,0.0,0.0
2024-03-03 13:00:00,0.001,0.1985521973529143,0.0,0.0
2024-03-03 13:15:00,0.001,0.1985521973529143,0.0,0.0
2024-03-03 13:30:00,0.047599999999999996,0.3455836124941156,0.0,0.0
2024-03-03 13:45:00,1.643048217049416,0.359828687098144,0.0,0.0
2024-03-03 14:00:00,1.9473821803476017,0.18482374237267354,0.0,0.0
2024-03-03 14:15:00,1.9800067705896622,0.07923766166678399,0.0,0.0
2024-03-03 14:30:00,1.421988411811932,0.10237593972558781,0.0,0.0
2024-03-03 14:45:00,0.001,0.08732485995167351,0.0,0.0
2024-03-03 15:00:00,0.001,0.2015521973529143,0.0,0.0
2024-03-03 15:15:00,0.001,0.3124487175293867,0.0,0.0
2024-03-03 15:30:00,0.001,0.16,0.0,0.0
2024-03-03 15:45:00,0.001,0.046,0.0,0.5333333333333333
2024-03-03 16:00:00,0.001,0.0512,0.0,2.4
2024-03-03 16:15:00,0.001,0.059000000000000004,0.0,0.0
2024-03-03 16:30:00,0.001,0.27993999999999997,2.933333333333333,0.0
2024-03-03 16:45:00,0.001,0.4523666666666667,0.0,0.0
2024-03-03 17:00:00,0.001,0.3087,0.0,0.0
2024-03-03 17:15:00,0.001,0.18863333333333332,0.0,0.0
2024-03-03 17:30:00,0.001,0.1817,0.0,0.0
2024-03-03 17:45:00,0.001,0.1817,0.0,0.0
2024-03-03 18:00:00,0.001,0.2643666666666667,0.0,0.0
2024-03-03 18:15:00,0.001,0.46003333333333335,0.0,0.0
2024-03-03 18:30:00,0.001,0.29569999999999996,0.0,0.0
2024-03-03 18:45:00,0.001,0.1817,0.0,0.0
2024-03-03 19:00:00,0.001,0.1817,0.0,0.0
2024-03-03 19:15:00,0.001,0.1817,0.0,0.0
2024-03-03 19:30:00,0.001,0.2437,0.0,0.0
2024-03-03 19:45:00,0.001,0.4807,0.0,0.0
2024-03-03 20:00:00,0.001,0.29569999999999996,0.0,0.0
2024-03-03 20:15:00,0.001,0.1817,0.0,0.0
2024-03-03 20:30:00,0.001,0.1817,0.0,0.0
2024-03-03 20:45:00,0.001,0.1817,0.0,0.0
2024-03-03 21:00:00,0.001,0.22303333333333333,0.0,0.0
2024-03-03 21:15:00,0.001,0.5013666666666667,0.0,2.933333333333333
2024-03-03 21:30:00,0.001,0.23237333333333332,0.0,0.0
2024-03-03 21:45:00,0.001,0.046,0.0,0.0
2024-03-03 22:00:00,0.001,0.04810347982352762,0.0,0.0
2024-03-03 22:15:00,0.001,0.07834044684442588,0.0,0.0
2024-03-03 22:30:00,0.001,0.11004260639225447,0.0,0.0
2024-03-03 22:45:00,0.001,0.4090426063922544,0.0,0.0
2024-03-03 23:00:00,0.001,0.22404260639225446,0.0,0.0
2024-03-03 23:15:00,0.001,0.07675506078442208,0.0,0.0
2024-03-03 23:30:00,0.001,0.0578237423726735,0.0,0.0
2024-03-03 23:45:00,0.001,0.04915299796604626,0.0,0.0
2024-03-04 00:00:00,0.001,0.046,0.0,0.0
2024-03-04 00:15:00,0.001,0.3656666666666667,0.0,0.0
2024-03-04 00:30:00,0.001,0.20133333333333334,0.0,0.0
2024-03-04 00:45:00,0.001,0.046,0.0,0.0
2024-03-04 01:00:00,0.001,0.046,0.0,0.0
2024-03-04 01:15:00,0.001,0.046,0.0,0.0
2024-03-04 01:30:00,0.001,0.046,0.0,0.0
2024-03-04 01:45:00,0.001,0.345,0.0,0.0
2024-03-04 02:00:00,0.001,0.222,0.0,0.0
2024-03-04 02:15:00,0.001,0.046,0.0,0.0
2024-03-04 02:30:00,0.001,0.046,0.0,0.0
2024-03-04 02:45:00,0.001,0.046,0.0,0.0
2024-03-04 03:00:00,0.001,0.046,0.0,0.0
2024-03-04 03:15:00,0.001,0.32433333333333336,0.0,0.0
2024-03-04 03:30:00,0.001,0.24266666666666667,0.0,0.0
2024-03-04 03:45:00,0.001,0.046,0.0,0.0
2024-03-04 04:00:00,0.001,0.046,0.0,0.0
2024-03-04 04:15:00,0.001,0.046,0.0,1.6
2024-03-04 04:30:00,0.001,0.046,0.0,0.0
2024-03-04 04:45:00,0.001,0.30366666666666664,0.0,0.0
2024-03-04 05:00:00,0.001,0.26333333333333336,0.0,2.4
2024-03-04 05:15:00,0.001,0.046,0.0,0.8
2024-03-04 05:30:00,0.001,0.046,0.0,0.0
2024-03-04 05:45:00,0.001,0.046,0.0,0.0
2024-03-04 06:00:00,0.001,0.046,0.0,0.0
2024-03-04 06:15:00,0.001,0.28300000000000003,0.0,0.0
2024-03-04 06:30:00,0.001,0.284,0.0,0.0
2024-03-04 06:45:00,0.001,0.046,0.0,0.0
2024-03-04 07:00:00,0.001,0.046,0.0,0.0
2024-03-04 07:15:00,0.001,0.046,0.0,0.0
2024-03-04 07:30:00,0.001,0.046,0.0,0.0
2024-03-04 07:45:00,0.001,0.26233333333333336,0.0,0.0
2024-03-04 08:00:00,0.001,0.3046666666666667,0.0,0.0
2024-03-04 08:15:00,0.001,0.046,0.0,0.0
2024-03-04 08:30:00,0.001,0.046,0.0,0.0
2024-03-04 08:45:00,0.001,0.046,0.0,0.0
2024-03-04 09:00:00,0.001,0.046,0.0,0.0
2024-03-04 09:15:00,0.001,0.24166666666666667,0.0,0.0
2024-03-04 09:30:00,0.001,0.31500000000000006,0.0,0.0
2024-03-04 09:45:00,0.001,0.05633333333333333,0.0,0.0
2024-03-04 10:00:00,0.001,0.046,0.0,0.0
2024-03-04 10:15:00,0.001,0.046,0.0,0.0
2024-03-04 10:30:00,0.001,0.046,9.533333333333333,1.6
2024-03-04 10:45:00,0.001,0.221,11.0,1.6
2024-03-04 11:00:00,0.001,0.31500000000000006,3.6666666666666665,0.0
2024-03-04 11:15:00,0.001,0.077,0.0,0.0
2024-03-04 11:30:00,0.001,0.046,0.0,0.0
2024-03-04 11:45:00,0.001,0.046,0.0,0.0
2024-03-04 12:00:00,0.001,0.046,0.0,0.0
2024-03-04 12:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-04 12:30:00,0.001,0.3046666666666667,0.0,0.0
2024-03-04 12:45:00,0.001,0.09766666666666667,0.0,0.0
2024-03-04 13:00:00,0.001,0.046,0.0,0.0
2024-03-04 13:15:00,0.001,0.046,0.0,0.0
2024-03-04 13:30:00,0.001,0.046,0.0,0.0
2024-03-04 13:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-04 14:00:00,0.001,0.284,0.0,0.0
2024-03-04 14:15:00,0.001,0.11833333333333335,0.0,0.0
2024-03-04 14:30:00,0.001,0.046,0.0,0.0
2024-03-04 14:45:00,0.001,0.046,0.0,0.0
2024-03-04 15:00:00,0.001,0.046,0.0,0.0
2024-03-04 15:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-04 15:30:00,0.001,0.26333333333333336,0.0,0.0
2024-03-04 15:45:00,0.001,0.13899999999999998,0.0,0.0
2024-03-04 16:00:00,0.001,0.046,0.0,0.0
2024-03-04 16:15:00,0.001,0.44580000000000003,0.0,1.8666666666666667
2024-03-04 16:30:00,0.001,0.046,0.0,1.0666666666666667
2024-03-04 16:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-04 17:00:00,0.001,0.24266666666666667,0.0,0.0
2024-03-04 17:15:00,0.001,0.8424,0.0,0.0
2024-03-04 17:30:00,0.001,2.168,0.0,0.0
2024-03-04 17:45:00,0.001,1.4606666666666668,0.0,0.0
2024-03-04 18:00:00,0.001,0.046,0.0,0.0
2024-03-04 18:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-04 18:30:00,0.001,0.23041391929411048,0.0,0.0
2024-03-04 18:45:00,0.001,0.21188553068624763,0.0,0.0
2024-03-04 19:00:00,0.001,0.4901483609686504,0.0,0.0
2024-03-04 19:15:00,0.001,0.21037593972558782,0.0,0.0
2024-03-04 19:30:00,0.001,0.21037593972558782,0.0,0.0
2024-03-04 19:45:00,0.001,0.35611128798050584,0.0,0.0
2024-03-04 20:00:00,0.001,0.33415707570600683,0.0,0.0
2024-03-04 20:15:00,0.001,0.2629844131072476,0.0,0.0
2024-03-04 20:30:00,0.001,0.06151260825620491,0.0,0.0
2024-03-04 20:45:00,0.001,0.0893759397255878,0.0,0.0
2024-03-04 21:00:00,0.001,0.0893759397255878,0.0,0.0
2024-03-04 21:15:00,0.001,0.25404260639225446,0.0,0.0
2024-03-04 21:30:00,0.001,0.2072147678040335,0.0,0.0
2024-03-04 21:45:00,0.001,0.2057294969490694,0.0,0.0
2024-03-04 22:00:00,0.001,0.06666666666666667,0.0,0.0
2024-03-04 22:15:00,0.001,0.046,0.0,0.0
2024-03-04 22:30:00,0.001,0.046,0.0,0.0
2024-03-04 22:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-04 23:00:00,0.001,0.16,0.0,0.0
2024-03-04 23:15:00,0.001,0.201,0.0,0.0
2024-03-04 23:30:00,0.001,0.08733333333333333,0.0,0.0
2024-03-04 23:45:00,0.001,0.046,0.0,0.0
2024-03-05 00:00:00,0.001,0.046,0.0,0.0
2024-03-05 00:15:00,0.001,0.7437333333333332,0.0,0.0
2024-03-05 00:30:00,0.001,0.16,0.0,0.0
2024-03-05 00:45:00,0.001,0.18033333333333335,0.0,0.0
2024-03-05 01:00:00,0.001,0.10800000000000001,0.0,0.0
2024-03-05 01:15:00,0.001,0.046,0.0,0.0
2024-03-05 01:30:00,0.001,0.046,0.0,0.0
2024-03-05 01:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-05 02:00:00,0.001,0.16,0.0,0.0
2024-03-05 02:15:00,0.001,0.15966666666666668,0.0,0.0
2024-03-05 02:30:00,0.001,0.12866666666666668,0.0,0.0
2024-03-05 02:45:00,0.001,0.046,0.0,0.0
2024-03-05 03:00:00,0.001,0.046,0.0,0.0
2024-03-05 03:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-05 03:30:00,0.001,0.16,0.0,0.0
2024-03-05 03:45:00,0.001,0.13899999999999998,0.0,0.0
2024-03-05 04:00:00,0.001,0.14933333333333335,0.0,0.26666666666666666
2024-03-05 04:15:00,0.001,0.046,0.0,4.0
2024-03-05 04:30:00,0.001,0.046,0.0,2.1333333333333333
2024-03-05 04:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-05 05:00:00,0.001,0.16,0.0,0.0
2024-03-05 05:15:00,0.001,0.11833333333333335,0.0,0.0
2024-03-05 05:30:00,0.001,0.17,0.0,0.0
2024-03-05 05:45:00,0.001,0.046,0.0,0.0
2024-03-05 06:00:00,0.001,0.05726666666666667,0.0,0.0
2024-03-05 06:15:00,0.001,0.22366666666666665,0.0,0.0
2024-03-05 06:30:00,0.001,0.173,0.0,0.0
2024-03-05 06:45:00,0.001,0.11066666666666666,0.0,0.0
2024-03-05 07:00:00,0.001,0.19673333333333334,0.0,0.0
2024-03-05 07:15:00,0.001,0.059000000000000004,0.0,0.0
2024-03-05 07:30:00,0.001,0.059000000000000004,0.0,0.0
2024-03-05 07:45:00,0.001,0.22366666666666665,0.0,0.0
2024-03-05 08:00:00,0.001,0.17126666666666665,0.0,0.0
2024-03-05 08:15:00,0.001,0.077,0.0,0.0
2024-03-05 08:30:00,0.001,0.201,0.0,0.0
2024-03-05 08:45:00,0.001,0.05633333333333333,0.0,0.0
2024-03-05 09:00:00,0.001,0.046,0.0,0.0
2024-03-05 09:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-05 09:30:00,0.001,0.16,0.0,3.466666666666667
2024-03-05 09:45:00,0.001,0.06413333333333333,0.0,0.5333333333333333
2024-03-05 10:00:00,0.001,0.214,0.0,0.0
2024-03-05 10:15:00,0.001,0.09,0.0,0.0
2024-03-05 10:30:00,0.001,0.059000000000000004,0.0,0.0
2024-03-05 10:45:00,0.001,0.2202,0.0,0.0
2024-03-05 11:00:00,0.001,0.16,3.6666666666666665,0.0
2024-03-05 11:15:00,0.001,0.5790666666666666,11.0,0.0
2024-03-05 11:30:00,0.001,0.19066666666666668,1.4666666666666666,0.0
2024-03-05 11:45:00,0.001,0.10949040903934018,0.0,0.0
2024-03-05 12:00:00,0.001,0.0578237423726735,0.0,0.0
2024-03-05 12:15:00,0.001,0.2224904090393402,0.0,0.0
2024-03-05 12:30:00,0.001,0.1718237423726735,0.0,0.0
2024-03-05 12:45:00,0.001,0.05467074440662723,0.0,0.0
2024-03-05 13:00:00,0.001,0.17,0.0,0.0
2024-03-05 13:15:00,0.001,0.11833333333333335,4.4,0.0
2024-03-05 13:30:00,0.001,0.31253333333333333,0.0,0.0
2024-03-05 13:45:00,0.001,0.3439333333333333,0.0,0.0
2024-03-05 14:00:00,0.001,0.16,0.0,0.0
2024-03-05 14:15:00,0.001,0.046,0.0,0.0
2024-03-05 14:30:00,0.001,0.14933333333333335,0.0,0.0
2024-03-05 14:45:00,0.001,0.13899999999999998,0.0,0.0
2024-03-05 15:00:00,0.001,0.046,0.0,1.0666666666666667
2024-03-05 15:15:00,0.001,0.21066666666666664,0.0,2.4
2024-03-05 15:30:00,0.001,0.16,0.0,0.0
2024-03-05 15:45:00,0.001,0.046,0.0,0.0
2024-03-05 16:00:00,0.001,0.12866666666666668,0.0,0.0
2024-03-05 16:15:00,0.001,0.15966666666666668,0.0,0.0
2024-03-05 16:30:00,0.001,0.046,0.0,0.0
2024-03-05 16:45:00,0.001,0.21066666666666664,0.0,0.0
2024-03-05 17:00:00,0.001,0.16,0.0,0.0
2024-03-05 17:15:00,0.001,0.046,0.0,0.0
2024-03-05 17:30:00,0.001,0.10800000000000001,0.0,0.0
2024-03-05 17:45:00,0.001,0.18033333333333335,0.0,0.0
2024-03-05 18:00:00,0.001,0.046,0.0,0.0
2024-03-05 18:15:00,0.001,0.35213333333333335,0.0,0.0
2024-03-05 18:30:00,0.001,2.2820000000000005,0.0,0.0
2024-03-05 18:45:00,0.001,1.3192,0.0,0.0
2024-03-05 19:00:00,0.001,0.08733333333333333,0.0,0.0
2024-03-05 19:15:00,0.001,0.23202077297391951,0.0,2.933333333333333
2024-03-05 19:30:00,0.001,0.6224426063922546,0.0,0.0
2024-03-05 19:45:00,0.001,0.25404260639225446,0.0,0.0
2024-03-05 20:00:00,0.001,0.21950927305892112,0.0,0.0
2024-03-05 20:15:00,0.001,0.21037593972558782,0.0,0.0
2024-03-05 20:30:00,0.001,0.21632269116605146,0.0,0.0
2024-03-05 20:45:00,0.001,0.35355219735291427,0.0,0.0
2024-03-05 21:00:00,0.001,0.2302543569007429,0.0,0.0
2024-03-05 21:15:00,0.001,0.6173759397255878,0.0,0.0
2024-03-05 21:30:00,0.001,0.49382927305892116,0.0,0.0
2024-03-05 21:45:00,0.001,0.32924810113736686,0.0,0.0
2024-03-05 22:00:00,0.001,0.32162687487325825,0.0,0.0
2024-03-05 22:15:00,0.001,0.4947699437934953,0.0,0.0
2024-03-05 22:30:00,0.001,0.38740927305892114,0.0,0.0
2024-03-05 22:45:00,0.001,0.5107426063922544,0.0,0.0
2024-03-05 23:00:00,0.001,0.45586898007853255,0.0,0.0
2024-03-05 23:15:00,0.001,0.28225707570600683,0.0,0.0
2024-03-05 23:30:00,0.001,0.19115899389813878,0.0,0.0
2024-03-05 23:45:00,0.001,0.31603333333333333,0.0,0.0
2024-03-06 00:00:00,0.001,0.2437,0.0,0.0
2024-03-06 00:15:00,0.001,0.34636666666666666,0.0,0.0
2024-03-06 00:30:00,0.001,0.29569999999999996,0.0,0.0
2024-03-06 00:45:00,0.001,0.1817,0.0,0.0
2024-03-06 01:00:00,0.001,0.1817,0.0,0.0
2024-03-06 01:15:00,0.001,0.29536666666666667,0.0,0.0
2024-03-06 01:30:00,0.001,0.2643666666666667,0.0,0.0
2024-03-06 01:45:00,0.001,0.34636666666666666,0.0,0.0
2024-03-06 02:00:00,0.001,0.29569999999999996,0.0,0.0
2024-03-06 02:15:00,0.001,0.1817,0.0,0.0
2024-03-06 02:30:00,0.001,0.1817,0.0,0.0
2024-03-06 02:45:00,0.001,0.17518666666666668,0.0,0.0
2024-03-06 03:00:00,0.001,0.14933333333333335,0.0,0.0
2024-03-06 03:15:00,0.001,0.21066666666666664,0.0,0.0
2024-03-06 03:30:00,0.001,0.16,0.0,0.0
2024-03-06 03:45:00,0.001,0.046,0.0,0.26666666666666666
2024-03-06 04:00:00,0.001,0.046,9.533333333333333,0.8
2024-03-06 04:15:00,0.001,0.11833333333333335,3.6666666666666665,0.5333333333333333
2024-03-06 04:30:00,0.001,0.17,0.0,1.0666666666666667
2024-03-06 04:45:00,0.001,0.21066666666666664,0.0,1.6
