,WashingMachine,BaseLoad,P_WB
2024-01-06 00:45:00,0.001,0.836618864019581,0.0
2024-01-06 01:00:00,0.001,0.4218049447254705,0.0
2024-01-06 01:15:00,0.001,1.0488666666666666,0.0
2024-01-06 01:30:00,0.001,0.38566666666666666,0.0
2024-01-06 01:45:00,0.001,0.272,0.2
2024-01-06 02:00:00,0.001,0.6718,1.5
2024-01-06 02:15:00,0.001,0.18259999999999998,1.5
2024-01-06 02:30:00,0.001,0.08533333333333333,0.9
2024-01-06 02:45:00,0.001,0.9070666666666668,0.0
2024-01-06 03:00:00,0.001,0.136,0.0
2024-01-06 03:15:00,0.001,0.029,0.0
2024-01-06 03:30:00,0.001,0.029,0.0
2024-01-06 03:45:00,0.001,0.09353333333333333,0.4
2024-01-06 04:00:00,0.001,0.26366666666666666,1.5
2024-01-06 04:15:00,0.001,0.36733333333333335,1.2
2024-01-06 04:30:00,0.001,0.32733333333333337,0.0
2024-01-06 04:45:00,0.001,0.15,0.0
2024-01-06 05:00:00,0.001,0.06933333333333333,0.0
2024-01-06 05:15:00,0.001,0.6034,0.0
2024-01-06 05:30:00,0.001,0.184,0.0
2024-01-06 05:45:00,0.001,0.06233333333333334,1.2
2024-01-06 06:00:00,0.001,0.7520666666666667,1.5
2024-01-06 06:15:00,0.001,0.11766666666666667,1.5
2024-01-06 06:30:00,0.001,0.0316,1.5
2024-01-06 06:45:00,0.001,0.166,0.4
2024-01-06 07:00:00,0.001,1.0946,0.0
2024-01-06 07:15:00,0.001,1.4814,0.0
2024-01-06 07:30:00,0.001,0.14333333333333334,0.7
2024-01-06 07:45:00,0.001,0.232,1.5
2024-01-06 08:00:00,0.001,0.09366666666666666,1.5
2024-01-06 08:15:00,0.001,0.197,0.7
2024-01-06 08:30:00,0.001,0.052333333333333336,0.0
2024-01-06 08:45:00,0.001,2.1211333333333333,0.0
2024-01-06 09:00:00,0.001,1.4013999999999998,0.0
2024-01-06 09:15:00,0.001,0.232,0.0
2024-01-06 09:30:00,0.001,0.39966666666666667,0.0
2024-01-06 09:45:00,0.001,0.24666666666666667,1.1
2024-01-06 10:00:00,0.05564715796137402,0.16313333333333332,1.4
2024-01-06 10:15:00,0.22013987331463125,0.6840666666666666,0.0
2024-01-06 10:30:00,0.9795795582158954,0.6840666666666666,0.0
2024-01-06 10:45:00,0.3190568556123789,0.3016666666666667,0.0
2024-01-06 11:00:00,0.14121900394048875,0.6828666666666667,0.0
2024-01-06 11:15:00,0.23940084995644734,0.5726139192941104,1.2
2024-01-06 11:30:00,0.67508669111518,0.3165521973529143,1.5
2024-01-06 11:45:00,0.11586924878944922,0.22681886401958098,1.5
2024-01-06 12:00:00,0.23374226993171238,1.7549521973529143,1.5
2024-01-06 12:15:00,1.1687090628504015,2.699285530686248,0.8
2024-01-06 12:30:00,0.3893971088094957,2.140352197352914,0.0
2024-01-06 12:45:00,0.001,0.841618864019581,0.0
2024-01-06 13:00:00,0.001,0.251018864019581,0.0
2024-01-06 13:15:00,0.001,0.380618864019581,0.7
2024-01-06 13:30:00,0.001,0.49095421227449904,1.5
2024-01-06 13:45:00,0.001,0.554873626313722,1.5
2024-01-06 14:00:00,0.001,0.5048855306862476,1.5
2024-01-06 14:15:00,0.001,0.9907521973529143,0.7
2024-01-06 14:30:00,0.001,0.3815521973529143,0.0
2024-01-06 14:45:00,0.001,0.5943521973529144,1.1
2024-01-06 15:00:00,0.001,0.8007681315686095,0.9
2024-01-06 15:15:00,0.001,0.8702736263137218,0.0
2024-01-06 15:30:00,0.001,0.26221886401958094,0.6
2024-01-06 15:45:00,0.001,0.8347521973529143,1.5
2024-01-06 16:00:00,0.001,0.4292188640195809,1.5
2024-01-06 16:15:00,0.001,1.300418864019581,1.5
2024-01-06 16:30:00,0.036593312409691596,2.234218864019581,1.5
2024-01-06 16:45:00,0.19006134212123083,0.9933521973529144,1.5
2024-01-06 17:00:00,0.7803025484349668,0.1825521973529143,1.5
2024-01-06 17:15:00,0.5492199581826239,0.24588553068624763,1.5
2024-01-06 17:30:00,0.1434513441698239,0.3555402929803886,0.5
2024-01-06 17:45:00,0.2554147936828785,0.25626666666666664,0.0
2024-01-06 18:00:00,0.67508669111518,0.09366666666666666,0.0
2024-01-06 18:15:00,0.09870951859967539,0.15493333333333334,0.0
2024-01-06 18:30:00,0.18557756726486918,0.163,1.0
2024-01-06 18:45:00,0.8314813029734992,0.15953333333333336,1.5
2024-01-06 19:00:00,1.341038226434923,0.39499999999999996,0.0
2024-01-06 19:15:00,0.14565805940498583,0.3972,0.0
2024-01-06 19:30:00,0.15539743014652482,0.029,0.0
2024-01-06 19:45:00,0.326329885707718,0.029,0.0
2024-01-06 20:00:00,0.2819603052988337,0.1022,0.0
2024-01-06 20:15:00,0.001,0.39753333333333335,0.9
2024-01-06 20:30:00,0.001,0.6073333333333334,1.5
2024-01-06 20:45:00,0.001,0.6436437728039162,1.5
2024-01-06 21:00:00,0.001,0.4882188640195809,1.5
2024-01-06 21:15:00,0.001,0.4375521973529143,1.5
2024-01-06 21:30:00,0.001,0.3049521973529143,1.5
2024-01-06 21:45:00,0.001,0.29441886401958095,1.5
2024-01-06 22:00:00,0.001,0.34855219735291426,1.5
2024-01-06 22:15:00,0.001,0.44016117192155424,1.5
2024-01-06 22:30:00,0.11920751533575101,0.908018864019581,1.5
2024-01-06 22:45:00,0.3770993350918567,0.42541886401958096,1.5
2024-01-06 23:00:00,0.7261964883268495,0.4633521973529143,1.5
2024-01-06 23:15:00,0.13009393002600678,0.5925521973529143,1.5
2024-01-06 23:30:00,0.20773299504554338,0.929018864019581,0.1
2024-01-06 23:45:00,1.216813004506753,0.35455219735291427,0.2
2024-01-07 00:00:00,0.5173311925843554,0.5030855306862476,1.5
2024-01-07 00:15:00,0.11589228021551379,0.36688553068624763,1.5
2024-01-07 00:30:00,0.2885587116668161,0.8170188640195809,1.5
2024-01-07 00:45:00,0.9191785643369471,0.2858855306862476,1.5
2024-01-07 01:00:00,0.001,0.1720347982352762,1.5
2024-01-07 01:15:00,0.001,0.151,1.5
2024-01-07 01:30:00,0.001,0.2776666666666667,1.4
2024-01-07 01:45:00,0.001,0.3000666666666667,0.0
2024-01-07 02:00:00,0.001,0.184,0.0
2024-01-07 02:15:00,0.001,0.049666666666666665,0.0
2024-01-07 02:30:00,0.001,0.029,0.0
2024-01-07 02:45:00,0.001,0.029,0.0
2024-01-07 03:00:00,0.001,0.05433333333333334,0.0
2024-01-07 03:15:00,0.001,0.8760666666666668,0.0
2024-01-07 03:30:00,0.001,0.8042666666666667,0.0
2024-01-07 03:45:00,0.001,0.6840666666666666,1.1
2024-01-07 04:00:00,0.001,0.151,1.5
2024-01-07 04:15:00,0.001,0.151,1.5
2024-01-07 04:30:00,0.001,0.20266666666666666,1.5
2024-01-07 04:45:00,0.001,0.41186666666666666,1.0
2024-01-07 05:00:00,0.001,0.21666666666666667,0.0
2024-01-07 05:15:00,0.001,0.029,0.0
2024-01-07 05:30:00,0.001,0.5620666666666667,0.1
2024-01-07 05:45:00,0.001,0.5620666666666666,1.5
2024-01-07 06:00:00,0.001,0.16333333333333336,1.5
2024-01-07 06:15:00,0.001,0.12433333333333334,0.5
2024-01-07 06:30:00,0.001,0.2216,0.0
2024-01-07 06:45:00,0.001,0.5304666666666666,0.0
2024-01-07 07:00:00,0.001,0.042,0.3
2024-01-07 07:15:00,0.05564715796137402,0.10400000000000001,1.5
2024-01-07 07:30:00,0.22013987331463125,0.19093333333333332,1.5
2024-01-07 07:45:00,0.9795795582158954,0.03246666666666667,1.5
2024-01-07 08:00:00,0.3190568556123789,0.14333333333333334,1.5
2024-01-07 08:15:00,0.14121900394048875,0.232,1.5
2024-01-07 08:30:00,0.23940084995644734,0.042,1.2
2024-01-07 08:45:00,0.67508669111518,0.18666666666666668,0.0
2024-01-07 09:00:00,0.11586924878944922,0.11433333333333334,0.0
2024-01-07 09:15:00,0.23374226993171238,0.042,1.1
2024-01-07 09:30:00,0.1688873480960812,0.042,1.2
2024-01-07 09:45:00,0.001,0.232,0.0
2024-01-07 10:00:00,0.001,0.2156666666666667,0.0
2024-01-07 10:15:00,0.001,0.18666666666666668,0.0
2024-01-07 10:30:00,0.001,0.03766666666666667,0.0
2024-01-07 10:45:00,0.001,0.5620666666666666,0.4
2024-01-07 11:00:00,0.001,0.4288,1.5
2024-01-07 11:15:00,0.001,0.11766666666666667,1.5
2024-01-07 11:30:00,0.001,0.374,1.5
2024-01-07 11:45:00,0.001,0.10366666666666666,1.5
2024-01-07 12:00:00,0.001,0.029,0.3
2024-01-07 12:15:00,0.001,0.029,1.2
2024-01-07 12:30:00,0.001,0.029,1.5
2024-01-07 12:45:00,0.001,0.11166666666666666,1.2
2024-01-07 13:00:00,0.001,0.3406666666666667,0.0
2024-01-07 13:15:00,0.001,0.143,0.0
2024-01-07 13:30:00,0.001,0.029,0.0
2024-01-07 13:45:00,0.001,0.029,0.9
2024-01-07 14:00:00,0.001,0.03933333333333334,1.5
2024-01-07 14:15:00,0.001,0.184,0.1
2024-01-07 14:30:00,0.001,0.15666666666666668,0.0
2024-01-07 14:45:00,0.001,0.219,0.0
2024-01-07 15:00:00,0.001,0.15919999999999998,0.0
2024-01-07 15:15:00,0.001,0.15,0.0
2024-01-07 15:30:00,0.001,0.243,0.0
2024-01-07 15:45:00,0.001,0.274,0.0
2024-01-07 16:00:00,0.001,0.15,0.0
2024-01-07 16:15:00,0.001,0.20173333333333332,0.0
2024-01-07 16:30:00,0.001,0.15566666666666668,1.0
2024-01-07 16:45:00,0.001,0.049666666666666665,1.5
2024-01-07 17:00:00,0.001,0.184,1.5
2024-01-07 17:15:00,0.001,0.07033333333333333,1.5
2024-01-07 17:30:00,0.001,0.029,1.5
2024-01-07 17:45:00,0.001,0.09233333333333334,1.2
2024-01-07 18:00:00,0.001,0.219,0.0
2024-01-07 18:15:00,0.001,0.17033333333333334,0.0
2024-01-07 18:30:00,0.001,0.16686666666666666,0.0
2024-01-07 18:45:00,0.001,0.15,0.0
2024-01-07 19:00:00,0.001,0.23066666666666666,0.0
2024-01-07 19:15:00,0.001,0.3848666666666667,0.0
2024-01-07 19:30:00,0.001,0.5760000000000001,0.0
2024-01-07 19:45:00,0.001,0.6873333333333334,0.0
2024-01-07 20:00:00,0.001,0.3108666666666667,0.0
2024-01-07 20:15:00,0.001,0.06933333333333333,0.0
2024-01-07 20:30:00,0.001,0.029,0.0
2024-01-07 20:45:00,0.001,0.029,0.0
2024-01-07 21:00:00,0.001,0.19333333333333333,0.0
2024-01-07 21:15:00,0.001,0.3223333333333333,0.0
2024-01-07 21:30:00,0.001,0.07966666666666668,0.0
2024-01-07 21:45:00,0.001,0.029,0.0
2024-01-07 22:00:00,0.001,0.029,0.0
2024-01-07 22:15:00,0.001,0.07033333333333333,0.0
2024-01-07 22:30:00,0.001,0.184,0.0
2024-01-07 22:45:00,0.001,0.189,0.0
2024-01-07 23:00:00,0.001,0.181,0.0
2024-01-07 23:15:00,0.001,0.029,0.0
2024-01-07 23:30:00,0.001,0.029,0.0
2024-01-07 23:45:00,0.001,0.153,0.0
