,WasherDryer,BaseLoad,P_EV,P_HP
2024-01-05 10:15:00,0.001,0.047,0.0,0.0
2024-01-05 10:30:00,0.001,0.047,0.0,0.0
2024-01-05 10:45:00,0.001,0.14,0.0,0.0
2024-01-05 11:00:00,0.001,0.3046666666666667,0.0,0.0
2024-01-05 11:15:00,0.001,0.22599999999999998,0.0,0.0
2024-01-05 11:30:00,0.001,0.11033333333333334,0.0,0.0
2024-01-05 11:45:00,0.001,0.047,0.0,0.0
2024-01-05 12:00:00,0.001,0.047,0.0,0.0
2024-01-05 12:15:00,0.001,0.15433333333333332,14.0,0.0
2024-01-05 12:30:00,0.001,0.268,15.0,0.0
2024-01-05 12:45:00,0.001,0.19766666666666666,15.0,0.0
2024-01-05 13:00:00,0.001,0.161,15.0,0.0
2024-01-05 13:15:00,0.001,0.047,8.0,1.4666666666666666
2024-01-05 13:30:00,0.001,0.07633333333333334,0.0,1.6
2024-01-05 13:45:00,0.001,0.14966666666666667,0.0,0.0
2024-01-05 14:00:00,0.001,0.19166666666666668,0.0,0.0
2024-01-05 14:15:00,0.001,0.19866666666666666,0.0,0.0
2024-01-05 14:30:00,0.001,0.21166666666666664,0.0,0.0
2024-01-05 14:45:00,0.001,0.047,0.0,0.0
2024-01-05 15:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-05 15:15:00,0.001,0.07633333333333334,0.0,0.0
2024-01-05 15:30:00,0.001,0.14,0.0,0.0
2024-01-05 15:45:00,0.001,0.202,0.0,0.0
2024-01-05 16:00:00,0.001,0.23466666666666666,0.0,0.0
2024-01-05 16:15:00,0.001,0.13833333333333334,0.0,0.0
2024-01-05 16:30:00,0.001,0.113,0.0,0.0
2024-01-05 16:45:00,0.001,0.04778824949151157,0.0,0.0
2024-01-05 17:00:00,0.001,0.4999570757060069,0.0,0.0
2024-01-05 17:15:00,0.001,0.7468904090393402,0.0,0.0
2024-01-05 17:30:00,0.001,0.8179570757060068,0.0,0.0
2024-01-05 17:45:00,0.001,0.35849040903934015,0.0,2.0
2024-01-05 18:00:00,0.001,0.18155707570600685,0.0,1.0666666666666667
2024-01-05 18:15:00,0.001,0.18415299796604626,0.0,0.0
2024-01-05 18:30:00,0.001,0.181,0.0,0.0
2024-01-05 18:45:00,0.001,0.3223294969490694,0.0,0.0
2024-01-05 19:00:00,0.001,0.4395550607844221,0.0,0.0
2024-01-05 19:15:00,0.001,0.3708426063922544,0.0,0.0
2024-01-05 19:30:00,0.001,0.21137593972558782,0.0,0.0
2024-01-05 19:45:00,0.001,1.9651248599516733,0.0,0.0
2024-01-05 20:00:00,0.001,0.9992188640195809,0.0,0.0
2024-01-05 20:15:00,0.001,0.4462437728039162,0.0,0.0
2024-01-05 20:30:00,0.001,0.5507521973529143,0.0,0.0
2024-01-05 20:45:00,0.001,0.38721886401958094,0.0,0.0
2024-01-05 21:00:00,0.001,0.20822294175954156,0.0,0.0
2024-01-05 21:15:00,0.001,0.21137593972558782,0.0,0.0
2024-01-05 21:30:00,0.001,0.14707447482364494,0.0,0.0
2024-01-05 21:45:00,0.001,0.2028237423726735,0.0,0.0
2024-01-05 22:00:00,0.001,0.21382374237267351,0.0,0.0
2024-01-05 22:15:00,0.001,0.2957509830444615,0.0,0.0
2024-01-05 22:30:00,0.001,0.15688553068624764,0.0,0.0
2024-01-05 22:45:00,0.001,0.1995521973529143,0.0,0.0
2024-01-05 23:00:00,0.001,0.302218864019581,0.0,0.0
2024-01-05 23:15:00,0.001,0.2246785710391924,0.0,0.0
2024-01-05 23:30:00,0.001,0.3126666666666667,0.0,0.0
2024-01-05 23:45:00,0.001,0.2988666666666667,0.0,0.0
2024-01-06 00:00:00,0.001,0.22440000000000002,0.0,0.0
2024-01-06 00:15:00,0.001,0.234,0.0,0.0
2024-01-06 00:30:00,0.001,0.24872435876469334,0.0,0.0
2024-01-06 00:45:00,0.001,0.1995521973529143,0.0,0.0
2024-01-06 01:00:00,0.001,0.28448553068624766,0.0,0.0
2024-01-06 01:15:00,0.001,0.2968855306862476,0.0,0.0
2024-01-06 01:30:00,0.001,0.2575521973529143,0.0,0.0
2024-01-06 01:45:00,0.001,0.17070146490194288,0.0,0.0
2024-01-06 02:00:00,0.001,0.047,0.0,0.0
2024-01-06 02:15:00,0.001,0.047,0.0,0.0
2024-01-06 02:30:00,0.001,0.08833333333333335,0.0,0.0
2024-01-06 02:45:00,0.001,0.21466666666666667,0.0,0.0
2024-01-06 03:00:00,0.001,0.4016666666666666,0.0,0.0
2024-01-06 03:15:00,0.001,0.07633333333333334,0.0,0.0
2024-01-06 03:30:00,0.001,0.047,0.0,0.0
2024-01-06 03:45:00,0.001,0.047,0.0,0.0
2024-01-06 04:00:00,0.001,0.047,0.0,0.0
2024-01-06 04:15:00,0.001,0.25766666666666665,0.0,0.0
2024-01-06 04:30:00,0.001,0.37866666666666665,0.0,0.0
2024-01-06 04:45:00,0.001,0.09766666666666665,0.0,0.8
2024-01-06 05:00:00,0.001,0.047,0.0,0.8
2024-01-06 05:15:00,0.001,0.047,0.0,0.0
2024-01-06 05:30:00,0.001,0.07633333333333334,4.0,0.0
2024-01-06 05:45:00,0.001,0.24266666666666667,15.0,1.2
2024-01-06 06:00:00,0.001,0.30333333333333334,15.0,2.0
2024-01-06 06:15:00,0.001,0.15866666666666665,0.0,2.0
2024-01-06 06:30:00,0.001,0.047,0.0,1.0666666666666667
2024-01-06 06:45:00,0.001,0.047,0.0,0.0
2024-01-06 07:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-06 07:15:00,0.001,0.11766666666666667,0.0,0.0
2024-01-06 07:30:00,0.001,0.25266666666666665,0.0,0.0
2024-01-06 07:45:00,0.001,0.261,0.0,0.0
2024-01-06 08:00:00,0.001,0.047,0.0,0.0
2024-01-06 08:15:00,0.001,0.113,0.0,0.0
2024-01-06 08:30:00,0.001,0.113,0.0,0.0
2024-01-06 08:45:00,0.001,0.047,0.0,0.0
2024-01-06 09:00:00,0.001,0.19166666666666668,0.0,0.0
2024-01-06 09:15:00,0.001,0.3506666666666666,0.0,0.0
2024-01-06 09:30:00,0.001,0.089,0.0,0.0
2024-01-06 09:45:00,0.001,0.14966666666666667,0.0,0.0
2024-01-06 10:00:00,0.001,0.047,0.0,0.0
2024-01-06 10:15:00,0.001,0.047,0.0,0.9333333333333333
2024-01-06 10:30:00,0.001,0.14,0.0,2.0
2024-01-06 10:45:00,0.001,0.3413333333333333,0.0,0.13333333333333333
2024-01-06 11:00:00,0.001,0.22754029298038858,0.0,0.0
2024-01-06 11:15:00,0.001,0.4550855306862476,0.0,0.0
2024-01-06 11:30:00,0.001,0.47554452458438645,0.0,0.0
2024-01-06 11:45:00,0.001,0.21137593972558782,0.0,0.0
2024-01-06 12:00:00,0.001,0.24219187394128305,0.0,0.0
2024-01-06 12:15:00,0.001,2.40869040903934,1.0,0.0
2024-01-06 12:30:00,0.001,0.9598904090393402,8.0,0.0
2024-01-06 12:45:00,0.001,0.06394124745755783,0.0,0.0
2024-01-06 13:00:00,0.001,0.17187161139213716,0.0,0.0
2024-01-06 13:15:00,0.001,0.8722721973529143,0.0,0.0
2024-01-06 13:30:00,0.001,0.368918864019581,0.0,0.0
2024-01-06 13:45:00,0.001,0.6205855306862477,0.0,0.0
2024-01-06 14:00:00,0.001,0.6114820508627201,0.0,0.0
2024-01-06 14:15:00,0.001,0.3397237423726735,0.0,0.0
2024-01-06 14:30:00,0.001,0.3155237423726735,0.0,0.0
2024-01-06 14:45:00,0.001,0.3155237423726735,0.0,0.6666666666666666
2024-01-06 15:00:00,0.001,0.9676570757060067,0.0,2.0
2024-01-06 15:15:00,0.001,1.4260333333333333,0.0,0.4
2024-01-06 15:30:00,0.001,1.3107666666666666,0.0,0.0
2024-01-06 15:45:00,0.001,0.46036666666666665,0.0,0.0
2024-01-06 16:00:00,0.001,0.42469999999999997,4.0,0.0
2024-01-06 16:15:00,0.001,0.46946882621449526,15.0,0.0
2024-01-06 16:30:00,0.001,0.38152374237267345,4.0,0.0
2024-01-06 16:45:00,0.001,0.34879040903934017,0.0,0.0
2024-01-06 17:00:00,0.001,0.4761904090393402,0.0,0.0
2024-01-06 17:15:00,0.001,0.3325237423726735,0.0,0.0
2024-01-06 17:30:00,0.001,0.21597458079089116,0.0,0.0
2024-01-06 17:45:00,0.001,0.21576633129937964,10.0,0.0
2024-01-06 18:00:00,0.001,0.09496202043147733,2.0,0.0
2024-01-06 18:15:00,0.001,0.10337593972558781,0.0,0.0
2024-01-06 18:30:00,0.001,0.3643759397255878,0.0,0.0
2024-01-06 18:45:00,0.001,0.4534426063922544,0.0,0.0
2024-01-06 19:00:00,0.001,0.29853444167453985,0.0,1.3333333333333333
2024-01-06 19:15:00,0.001,0.19733333333333336,0.0,1.7333333333333334
2024-01-06 19:30:00,0.001,0.168,0.0,0.0
2024-01-06 19:45:00,0.001,0.168,0.0,0.0
2024-01-06 20:00:00,0.001,0.28633333333333333,0.0,0.0
2024-01-06 20:15:00,0.001,0.46146666666666664,0.0,0.0
2024-01-06 20:30:00,0.001,0.12333333333333334,0.0,0.0
2024-01-06 20:45:00,0.001,0.047,0.0,0.0
2024-01-06 21:00:00,0.001,0.047,0.0,0.0
2024-01-06 21:15:00,0.001,0.047,0.0,0.0
2024-01-06 21:30:00,0.001,0.11766666666666667,0.0,0.0
2024-01-06 21:45:00,0.001,0.4693333333333333,0.0,0.0
2024-01-06 22:00:00,0.001,0.147,0.0,0.0
2024-01-06 22:15:00,0.001,0.047,0.0,0.0
2024-01-06 22:30:00,0.001,0.047,0.0,0.0
2024-01-06 22:45:00,0.001,0.047,0.0,0.0
2024-01-06 23:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-06 23:15:00,0.001,0.335,0.0,0.0
2024-01-06 23:30:00,0.001,0.24933333333333335,0.0,0.0
2024-01-06 23:45:00,0.001,0.047,0.0,0.0
2024-01-07 00:00:00,0.001,0.047,0.0,0.0
2024-01-07 00:15:00,0.001,0.113,0.0,0.0
2024-01-07 00:30:00,0.001,0.113,0.0,0.0
2024-01-07 00:45:00,0.001,0.20333333333333334,0.0,0.0
2024-01-07 01:00:00,0.001,0.3413333333333333,0.0,0.0
2024-01-07 01:15:00,0.001,0.05733333333333333,0.0,0.0
2024-01-07 01:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-07 01:45:00,0.001,0.14966666666666667,0.0,0.0
2024-01-07 02:00:00,0.001,0.047,0.0,0.0
2024-01-07 02:15:00,0.001,0.101,0.0,0.0
2024-01-07 02:30:00,0.001,0.392,0.0,0.0
2024-01-07 02:45:00,0.001,0.109,0.0,0.0
2024-01-07 03:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-07 03:15:00,0.001,0.07633333333333334,0.0,0.0
2024-01-07 03:30:00,0.001,0.047,0.0,0.0
2024-01-07 03:45:00,0.001,0.047,0.0,0.0
2024-01-07 04:00:00,0.001,0.3436666666666667,0.0,0.0
2024-01-07 04:15:00,0.001,0.2773333333333333,0.0,0.0
2024-01-07 04:30:00,0.001,0.113,0.0,0.9333333333333333
2024-01-07 04:45:00,0.001,0.047,0.0,1.0666666666666667
2024-01-07 05:00:00,0.001,0.047,0.0,0.0
2024-01-07 05:15:00,0.001,0.047,0.0,0.0
2024-01-07 05:30:00,0.001,0.2706666666666667,0.0,0.0
2024-01-07 05:45:00,0.001,0.40599999999999997,0.0,0.0
2024-01-07 06:00:00,0.001,0.05733333333333333,0.0,0.0
2024-01-07 06:15:00,0.001,0.5896000000000001,0.0,0.0
2024-01-07 06:30:00,0.001,0.05999999999999999,0.0,0.0
2024-01-07 06:45:00,0.001,0.05999999999999999,0.0,1.2
2024-01-07 07:00:00,0.001,0.2546666666666667,0.0,0.0
2024-01-07 07:15:00,0.001,0.39113333333333333,0.0,0.4
2024-01-07 07:30:00,0.001,0.109,0.0,0.13333333333333333
2024-01-07 07:45:00,0.001,0.047,0.0,2.0
2024-01-07 08:00:00,0.001,0.047,0.0,2.0
2024-01-07 08:15:00,0.001,0.113,0.0,1.0666666666666667
2024-01-07 08:30:00,0.001,0.113,0.0,0.0
2024-01-07 08:45:00,0.001,0.3816666666666667,0.0,0.0
2024-01-07 09:00:00,0.001,0.17333333333333334,0.0,0.0
2024-01-07 09:15:00,0.001,0.047,0.0,0.0
2024-01-07 09:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-07 09:45:00,0.001,0.4162,0.0,0.0
2024-01-07 10:00:00,0.001,0.6794666666666667,0.0,0.0
2024-01-07 10:15:00,0.001,1.5273333333333334,0.0,0.0
2024-01-07 10:30:00,0.001,1.2637333333333334,0.0,0.0
2024-01-07 10:45:00,0.001,0.05733333333333333,0.0,0.0
2024-01-07 11:00:00,0.001,0.20613333333333334,0.0,0.0
2024-01-07 11:15:00,0.001,0.19733333333333336,0.0,0.0
2024-01-07 11:30:00,0.001,0.16957649898302313,0.0,0.0
2024-01-07 11:45:00,0.001,0.3098237423726735,0.0,1.2
2024-01-07 12:00:00,0.001,0.4488237423726735,0.0,1.8666666666666667
2024-01-07 12:15:00,0.001,0.8910904090393401,0.0,0.0
2024-01-07 12:30:00,0.001,1.8817256605648056,0.0,0.0
2024-01-07 12:45:00,0.001,1.223,0.0,0.0
2024-01-07 13:00:00,0.001,2.1759333333333335,0.0,0.0
2024-01-07 13:15:00,0.001,1.927,0.0,0.0
2024-01-07 13:30:00,0.001,1.3140529012365934,0.0,0.0
2024-01-07 13:45:00,0.001,0.5582426063922543,0.0,0.0
2024-01-07 14:00:00,0.001,0.4141092730589211,0.0,0.0
2024-01-07 14:15:00,0.001,0.5278492730589212,0.0,0.0
2024-01-07 14:30:00,0.001,0.2312759397255878,0.0,0.0
2024-01-07 14:45:00,0.001,0.2184547134614792,0.0,0.0
2024-01-07 15:00:00,0.001,0.661608424548998,8.0,0.0
2024-01-07 15:15:00,0.001,0.5449188640195809,15.0,0.0
2024-01-07 15:30:00,0.001,0.34558553068624764,6.0,0.0
2024-01-07 15:45:00,0.001,0.33525219735291434,0.0,1.2
2024-01-07 16:00:00,0.001,0.32718553068624767,0.0,1.8666666666666667
2024-01-07 16:15:00,0.001,0.27332783858822096,0.0,0.0
2024-01-07 16:30:00,0.001,0.4297,0.0,0.0
2024-01-07 16:45:00,0.001,0.4267000000000001,8.0,0.0
2024-01-07 17:00:00,0.001,0.3222333333333333,15.0,0.0
2024-01-07 17:15:00,0.001,0.3045666666666666,1.0,0.0
2024-01-07 17:30:00,0.001,0.33303333333333335,0.0,0.0
2024-01-07 17:45:00,0.001,0.4063666666666667,0.0,0.0
2024-01-07 18:00:00,0.001,0.4091487175293867,0.0,0.0
2024-01-07 18:15:00,0.001,0.5991188640195809,0.0,0.0
2024-01-07 18:30:00,0.001,0.34091886401958094,0.0,0.0
2024-01-07 18:45:00,0.001,0.23355819328500685,0.0,0.0
2024-01-07 19:00:00,0.001,0.2784159397255878,0.0,0.0
2024-01-07 19:15:00,0.001,0.2039689800785326,0.0,0.0
2024-01-07 19:30:00,0.001,0.23670927305892114,0.0,0.0
2024-01-07 19:45:00,0.001,0.47855627509287485,0.0,1.8666666666666667
2024-01-07 20:00:00,0.001,0.3663759397255878,0.0,1.2
2024-01-07 20:15:00,0.001,0.6552426063922545,0.0,0.0
2024-01-07 20:30:00,0.001,0.1563759397255878,0.0,0.0
2024-01-07 20:45:00,0.001,0.07144462131383923,0.0,0.0
2024-01-07 21:00:00,0.001,0.0588237423726735,0.0,0.0
2024-01-07 21:15:00,0.001,0.2537882494915116,0.0,0.0
2024-01-07 21:30:00,0.001,0.2693333333333333,0.0,0.0
2024-01-07 21:45:00,0.001,0.21166666666666664,0.0,0.0
2024-01-07 22:00:00,0.001,0.047,0.0,0.0
2024-01-07 22:15:00,0.001,0.047,0.0,0.0
2024-01-07 22:30:00,0.001,0.047,0.0,0.0
2024-01-07 22:45:00,0.001,0.161,0.0,0.0
2024-01-07 23:00:00,0.001,0.383,0.0,0.0
2024-01-07 23:15:00,0.001,0.19,0.0,0.0
2024-01-07 23:30:00,0.001,0.047,0.0,0.0
2024-01-07 23:45:00,0.001,0.047,0.0,0.0
