,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-04 06:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.25033333333333335,0.0,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.26833333333333337,0.0,0.0,3.6666666666666665
2024-01-04 07:15:00,0.001,0.001,0.0,0.112,0.0,0.0,0.6666666666666666
2024-01-04 07:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.24566666666666667,0.0,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.05,0.0,0.4,1.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.2273333333333333,0.0,2.8,2.6666666666666665
2024-01-04 09:45:00,0.001,0.001,0.0,0.17766666666666667,0.0,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.126,0.0,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.143,0.0,0.0,1.3333333333333333
2024-01-04 13:00:00,0.001,0.001,0.0,0.18433333333333332,0.0,0.0,1.3333333333333333
2024-01-04 13:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.11333333333333333,0.0,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.05,9.533333333333333,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.16366666666666668,11.0,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.16366666666666668,2.2,1.6,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.05,0.0,1.4,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.20199999999999999,0.0,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.15133333333333335,0.0,0.0,1.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.05,0.0,0.0,1.6666666666666667
2024-01-04 15:45:00,0.001,0.001,0.0,0.18433333333333332,0.0,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.143,0.0,0.0,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.10066666666666667,0.0,0.0,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.14333333333333337,0.0,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.171,0.0,0.0,0.3333333333333333
2024-01-04 17:15:00,0.001,0.001,0.0,3.4737999999999998,0.0,0.0,5.0
2024-01-04 17:30:00,0.05373565240384421,0.001,0.0,1.8112,0.0,0.0,0.0
2024-01-04 17:45:00,0.7920347860576631,0.001,0.0,0.9678666666666668,0.0,0.0,0.0
2024-01-04 18:00:00,0.7920347860576631,0.001,0.0,0.164,0.0,0.0,0.0
2024-01-04 18:15:00,0.7920347860576631,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 18:30:00,0.7920347860576631,0.001,0.0,0.07066666666666667,0.0,0.0,2.3333333333333335
2024-01-04 18:45:00,0.7920347860576631,0.001,0.0,0.205,0.0,0.0,3.0
2024-01-04 19:00:00,0.7920347860576631,0.001,0.0,0.13966666666666666,0.0,0.0,0.0
2024-01-04 19:15:00,0.7920347860576631,0.001,0.0,0.23999999999999996,0.0,2.8,0.0
2024-01-04 19:30:00,0.7920347860576631,0.001,0.0,0.07533333333333334,0.0,0.2,0.0
2024-01-04 19:45:00,0.7920347860576631,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 20:00:00,0.7920347860576631,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-04 20:15:00,0.7920347860576631,0.001,0.0,0.2937333333333333,0.0,0.0,0.0
2024-01-04 20:30:00,0.7920347860576631,0.001,0.0,0.32866666666666666,0.0,0.0,4.333333333333333
2024-01-04 20:45:00,0.7920347860576631,0.001,0.0,0.3047609120902708,0.0,0.0,2.3333333333333335
2024-01-04 21:00:00,0.05373565240384421,0.001,0.0,0.18282374237267351,0.0,0.0,0.0
2024-01-04 21:15:00,0.001,0.001,0.0,0.31609040903934016,0.0,0.0,0.0
2024-01-04 21:30:00,0.001,0.001,0.0,0.5639570757060068,0.0,0.0,2.6666666666666665
2024-01-04 21:45:00,0.001,0.001,0.0,0.2484675151765897,9.533333333333333,0.0,0.0
2024-01-04 22:00:00,0.001,0.001,0.0,0.3187718619856272,3.6666666666666665,0.0,0.0
2024-01-04 22:15:00,0.001,0.001,0.0,0.3816464427765184,0.0,0.0,0.0
2024-01-04 22:30:00,0.001,0.001,0.0,0.3483759397255878,0.0,0.0,2.3333333333333335
2024-01-04 22:45:00,0.001,0.001,0.0,0.3483759397255878,0.0,0.0,2.3333333333333335
2024-01-04 23:00:00,0.001,0.001,0.0,0.9528426063922545,0.0,0.0,2.6666666666666665
2024-01-04 23:15:00,0.001,0.001,0.0,0.5624904090393401,0.0,0.0,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.3140904090393402,0.0,0.0,0.0
2024-01-04 23:45:00,0.001,0.001,0.0,0.05157649898302314,0.0,0.0,0.0
2024-01-05 00:00:00,0.001,0.001,0.0,0.4498,0.0,0.0,0.0
2024-01-05 00:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.24666666666666667,0.0,0.0,0.0
2024-01-05 00:45:00,0.001,0.001,0.0,0.5168134660039213,0.0,0.0,0.0
2024-01-05 01:00:00,0.001,0.001,0.0,0.7981092730589212,0.0,0.0,0.0
2024-01-05 01:15:00,0.001,0.001,0.0,0.2143759397255878,0.0,0.0,3.6666666666666665
2024-01-05 01:30:00,0.001,0.001,0.0,0.2143759397255878,0.0,0.0,1.3333333333333333
2024-01-05 01:45:00,0.001,0.001,0.0,0.7151759397255879,0.0,0.6,1.6666666666666667
2024-01-05 02:00:00,0.001,0.001,0.0,0.2853193080719766,0.0,0.0,2.0
2024-01-05 02:15:00,0.001,0.001,0.0,0.30533333333333335,0.0,0.0,0.0
2024-01-05 02:30:00,0.001,0.001,0.0,0.5830666666666667,0.0,0.0,0.0
2024-01-05 02:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 03:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 03:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 03:30:00,0.001,0.001,0.0,0.3846666666666667,0.0,0.0,4.0
2024-01-05 03:45:00,0.001,0.001,0.0,0.196,0.0,0.6,0.0
2024-01-05 04:00:00,0.001,0.001,0.0,0.05,0.0,0.6,0.6666666666666666
2024-01-05 04:15:00,0.001,0.001,0.0,0.4498,0.0,2.6,2.0
2024-01-05 04:30:00,0.001,0.001,0.0,0.05,0.0,1.0,0.0
2024-01-05 04:45:00,0.001,0.001,0.0,0.149,0.0,0.0,0.0
2024-01-05 05:00:00,0.001,0.001,0.0,0.7694666666666667,5.866666666666666,0.0,0.0
2024-01-05 05:15:00,0.001,0.001,0.0,0.112,2.933333333333333,0.0,3.6666666666666665
2024-01-05 05:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.6666666666666666
2024-01-05 05:45:00,0.001,0.001,0.0,0.5830666666666667,0.0,0.0,0.0
2024-01-05 06:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 06:15:00,0.001,0.001,0.0,0.25833333333333336,0.0,0.0,0.0
2024-01-05 06:30:00,0.001,0.001,0.0,0.28099999999999997,0.0,0.0,0.0
2024-01-05 06:45:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-05 07:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 07:15:00,0.001,0.001,0.0,0.07266666666666667,0.0,0.0,0.0
2024-01-05 07:30:00,0.001,0.001,0.0,0.16173333333333334,4.4,1.6,2.6666666666666665
2024-01-05 07:45:00,0.001,0.001,0.0,0.2965333333333333,0.0,0.0,0.0
2024-01-05 08:00:00,0.001,0.001,0.0,0.218,0.0,0.0,0.0
2024-01-05 08:15:00,0.001,0.001,0.0,0.08366666666666665,0.0,0.0,0.0
2024-01-05 08:30:00,0.001,0.001,0.0,0.058666666666666666,0.0,0.0,0.0
2024-01-05 08:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-05 09:00:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0,0.0
2024-01-05 09:15:00,0.001,0.001,1.2003333333333333,0.211,0.0,0.0,0.0
2024-01-05 09:30:00,0.001,0.001,1.8002,0.205,0.0,0.0,0.0
2024-01-05 09:45:00,0.001,0.001,1.3504,0.05,0.0,0.8,0.0
2024-01-05 10:00:00,0.001,0.001,0.30086666666666667,0.16462666666666664,0.0,1.6,5.0
2024-01-05 10:15:00,0.001,0.001,0.00013333333333333334,0.26203333333333334,0.0,0.0,1.3333333333333333
2024-01-05 10:30:00,0.001,0.001,0.0,0.3887,0.0,0.0,0.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.29169999999999996,0.0,0.0,0.0
2024-01-05 11:00:00,0.001,0.001,0.0,0.3235,0.0,0.0,0.0
2024-01-05 11:15:00,0.001,0.001,0.0,0.1857,0.0,0.0,0.0
2024-01-05 11:30:00,0.001,0.001,0.0,0.1857,0.0,0.0,1.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.3377,0.0,0.0,1.6666666666666667
2024-01-05 12:00:00,0.001,0.001,0.0,0.2870333333333333,0.0,0.0,0.0
2024-01-05 12:15:00,0.001,0.001,0.0,0.3660333333333333,0.0,0.0,0.0
2024-01-05 12:30:00,0.001,0.001,0.0,1.2993666666666668,0.0,1.2,0.0
2024-01-05 12:45:00,0.001,0.001,0.0,1.2260333333333333,0.0,1.8,0.0
2024-01-05 13:00:00,0.001,0.001,0.0,0.4240333333333333,0.0,0.0,0.0
2024-01-05 13:15:00,0.001,0.001,0.0,0.4967,0.0,0.0,0.0
2024-01-05 13:30:00,0.001,0.001,0.0,0.31936666666666663,0.0,0.0,0.6666666666666666
2024-01-05 13:45:00,0.001,0.001,0.0,0.36843333333333333,0.0,0.0,3.6666666666666665
2024-01-05 14:00:00,0.001,0.001,0.0,0.2787,0.0,0.0,0.3333333333333333
2024-01-05 14:15:00,0.001,0.001,0.0,0.1857,0.0,0.0,2.3333333333333335
2024-01-05 14:30:00,0.001,0.001,0.0,0.32503333333333334,0.0,0.0,0.0
2024-01-05 14:45:00,0.001,0.001,0.0,0.29969999999999997,0.0,0.0,0.0
2024-01-05 15:00:00,0.001,0.001,0.0,0.11332666666666666,0.0,0.0,0.3333333333333333
2024-01-05 15:15:00,0.001,0.001,0.0,0.205,0.0,0.0,5.0
2024-01-05 15:30:00,0.001,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-05 15:45:00,0.001,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-05 16:00:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-05 16:15:00,0.001,0.001,0.0,0.4751333333333333,0.0,1.6,0.0
2024-01-05 16:30:00,0.001,0.001,0.0,0.07066666666666667,0.0,1.4,0.0
2024-01-05 16:45:00,0.001,0.001,0.0,0.3500904090393402,0.0,0.0,0.0
2024-01-05 17:00:00,0.001,0.001,0.0,0.3800237423726735,0.0,0.0,0.0
2024-01-05 17:15:00,0.001,0.001,0.0,0.4550237423726735,0.0,0.0,0.0
2024-01-05 17:30:00,0.001,0.001,0.0,0.4550237423726735,10.266666666666667,0.0,2.0
2024-01-05 17:45:00,0.001,0.001,0.0,0.06103549288116193,9.533333333333333,0.0,1.0
2024-01-05 18:00:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-05 18:15:00,0.001,0.001,0.0,0.37066087894116573,0.0,0.0,0.3333333333333333
2024-01-05 18:30:00,0.001,0.001,0.0,0.49945219735291435,0.0,0.0,3.0
2024-01-05 18:45:00,0.001,0.001,0.0,0.6492521973529143,0.0,0.0,2.3333333333333335
2024-01-05 19:00:00,0.001,0.001,0.0,0.6622521973529143,0.0,0.0,0.6666666666666666
2024-01-05 19:15:00,0.001,0.001,0.0,0.7366472526274438,0.0,0.0,0.0
2024-01-05 19:30:00,0.001,0.001,0.0,0.49423333333333336,0.0,0.0,0.0
2024-01-05 19:45:00,0.001,0.001,0.0,0.5423666666666667,0.0,0.0,0.0
2024-01-05 20:00:00,0.001,0.001,0.0,0.8308333333333332,0.0,0.0,0.0
2024-01-05 20:15:00,0.001,0.001,0.0,0.8216333333333332,0.0,0.0,0.0
2024-01-05 20:30:00,0.001,0.001,0.0,0.3082764989830231,0.0,2.0,0.0
2024-01-05 20:45:00,0.001,0.001,0.0,1.2921078081569783,0.0,1.4,2.6666666666666665
2024-01-05 21:00:00,0.001,0.001,0.0,2.4536759397255876,0.0,0.0,0.0
2024-01-05 21:15:00,0.001,0.001,0.0,0.641409273058921,0.0,0.0,0.0
2024-01-05 21:30:00,0.001,0.001,0.0,1.001275939725588,0.0,0.0,1.0
2024-01-05 21:45:00,0.001,0.001,0.0,0.48634260639225446,0.0,0.0,5.0
2024-01-05 22:00:00,0.001,0.001,0.0,0.46926011147713886,0.0,0.0,1.6666666666666667
2024-01-05 22:15:00,0.001,0.001,0.0,0.4631934448104722,0.0,0.0,0.0
2024-01-05 22:30:00,0.001,0.001,0.0,0.49374260639225453,0.0,0.0,0.0
2024-01-05 22:45:00,0.001,0.001,0.0,0.5754092730589212,0.0,0.0,0.0
2024-01-05 23:00:00,0.001,0.001,0.0,0.5020759397255878,0.0,0.0,0.0
2024-01-05 23:15:00,0.001,0.001,0.0,0.3500759397255878,0.0,0.0,0.0
2024-01-05 23:30:00,0.001,0.001,0.0,0.3500759397255878,0.0,0.0,0.0
2024-01-05 23:45:00,0.001,0.001,0.0,0.8347426063922545,0.0,0.0,0.0
2024-01-06 00:00:00,0.001,0.001,0.0,0.4530411414903116,0.0,0.0,4.0
2024-01-06 00:15:00,0.001,0.001,0.0,0.4761570757060068,0.0,0.0,4.666666666666667
2024-01-06 00:30:00,0.001,0.001,0.0,0.24615707570600687,0.0,0.0,0.0
2024-01-06 00:45:00,0.001,0.001,0.0,0.18282374237267351,0.0,0.0,0.0
2024-01-06 01:00:00,0.001,0.001,0.0,0.17415299796604627,0.0,0.0,2.6666666666666665
2024-01-06 01:15:00,0.001,0.001,0.0,0.171,0.0,0.0,0.0
2024-01-06 01:30:00,0.001,0.001,0.0,0.4043333333333334,0.0,0.0,0.0
2024-01-06 01:45:00,0.001,0.001,0.0,0.41833333333333333,0.0,0.0,0.0
2024-01-06 02:00:00,0.001,0.001,0.0,0.4375333333333334,0.0,0.0,0.0
2024-01-06 02:15:00,0.001,0.001,0.0,0.8496,0.0,0.0,1.6666666666666667
2024-01-06 02:30:00,0.001,0.001,0.0,0.05,0.0,0.0,2.6666666666666665
2024-01-06 02:45:00,0.001,0.001,0.0,0.060333333333333336,0.0,0.0,0.0
2024-01-06 03:00:00,0.001,0.001,0.0,0.38233333333333336,0.0,0.0,0.0
2024-01-06 03:15:00,0.001,0.001,0.0,0.5878,0.0,0.0,4.666666666666667
2024-01-06 03:30:00,0.001,0.001,0.0,0.18326666666666666,0.0,0.0,1.3333333333333333
2024-01-06 03:45:00,0.001,0.001,0.0,0.4498,0.0,0.0,0.0
2024-01-06 04:00:00,0.001,0.001,0.0,0.4498,0.0,0.0,0.0
2024-01-06 04:15:00,0.001,0.001,0.0,0.157,0.0,0.0,0.0
2024-01-06 04:30:00,0.001,0.001,0.0,0.38233333333333336,0.0,1.6,2.3333333333333335
2024-01-06 04:45:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.6,0.3333333333333333
2024-01-06 05:00:00,0.001,0.001,0.0,0.05,0.0,0.4,2.0
2024-01-06 05:15:00,0.001,0.001,0.0,0.18326666666666666,0.0,0.0,5.0
2024-01-06 05:30:00,0.001,0.001,0.0,0.4498,0.0,2.6,0.0
2024-01-06 05:45:00,0.001,0.001,0.0,0.26633333333333337,0.0,0.4,1.3333333333333333
2024-01-06 06:00:00,0.001,0.001,0.0,0.2936666666666667,0.0,0.0,4.0
2024-01-06 06:15:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-06 06:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-06 06:45:00,0.001,0.001,0.0,0.05,0.0,0.0,2.6666666666666665
2024-01-06 07:00:00,0.001,0.001,0.0,0.11333333333333333,0.0,0.0,0.3333333333333333
2024-01-06 07:15:00,0.001,0.001,0.0,0.31233333333333335,0.0,0.0,0.0
2024-01-06 07:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-06 07:45:00,0.001,0.001,0.0,0.0578,0.0,1.0,0.0
2024-01-06 08:00:00,0.001,0.001,0.0,0.063,0.0,1.6,0.0
2024-01-06 08:15:00,0.001,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-06 08:30:00,0.001,0.001,0.0,0.24214,0.0,0.0,2.3333333333333335
2024-01-06 08:45:00,0.001,0.001,0.0,0.39303333333333335,0.0,0.0,2.3333333333333335
2024-01-06 09:00:00,0.001,0.001,0.0,0.33303333333333335,0.0,0.0,4.666666666666667
2024-01-06 09:15:00,0.001,0.001,0.0,0.1987,0.0,0.0,0.0
2024-01-06 09:30:00,0.001,0.001,0.0,0.19263333333333332,0.0,0.0,0.0
2024-01-06 09:45:00,0.001,0.001,0.0,0.23636666666666664,0.0,0.0,0.0
2024-01-06 10:00:00,0.001,0.001,0.0,0.3765666666666666,2.2,0.0,0.0
2024-01-06 10:15:00,0.001,0.001,0.0,0.9629666666666666,11.0,0.0,3.0
2024-01-06 10:30:00,0.001,0.001,0.0,0.4333666666666666,8.066666666666666,0.0,3.0
2024-01-06 10:45:00,0.001,0.001,0.0,0.3197,0.0,0.0,0.0
2024-01-06 11:00:00,0.001,0.001,0.0004,0.3093,0.0,2.2,0.0
2024-01-06 11:15:00,0.001,0.001,0.7506666666666667,1.1657,0.0,0.8,0.0
2024-01-06 11:30:00,0.001,0.001,0.4508,2.763233333333333,0.0,0.0,0.0
2024-01-06 11:45:00,0.001,1.1086209490368857,0.001,0.5122333333333333,0.0,0.0,0.0
2024-01-06 12:00:00,0.001,1.9396937650350974,0.00046666666666666666,0.4049,0.0,0.0,0.0
2024-01-06 12:15:00,0.001,1.7610668775895202,0.0,0.3197,11.0,0.0,0.0
2024-01-06 12:30:00,0.001,0.428166157682132,0.0,0.3577,11.0,0.0,0.0
2024-01-06 12:45:00,0.001,0.16344526539972434,0.0,0.5152177464405809,0.7333333333333333,0.0,0.0
2024-01-06 13:00:00,0.001,0.001,0.00046666666666666666,1.1451904090393403,0.0,0.0,0.0
2024-01-06 13:15:00,0.001,0.001,0.9006000000000001,0.609731873941283,0.0,0.0,3.6666666666666665
2024-01-06 13:30:00,0.001,0.001,0.30086666666666667,0.23830927305892116,0.0,0.0,0.0
2024-01-06 13:45:00,0.001,0.001,0.001,0.09337593972558782,0.0,0.0,0.0
2024-01-06 14:00:00,0.001,0.001,0.001,0.2168896084262082,0.0,0.0,0.0
2024-01-06 14:15:00,0.001,0.001,0.001,0.20611538419605335,0.0,0.0,0.0
2024-01-06 14:30:00,0.001,0.001,0.001,0.07066666666666667,0.0,0.0,0.0
2024-01-06 14:45:00,0.001,0.001,0.001,0.205,6.6,0.0,0.0
2024-01-06 15:00:00,0.001,0.001,0.001,0.10166666666666666,0.7333333333333333,2.8,0.0
2024-01-06 15:15:00,0.001,0.001,1.8002,0.18020000000000003,0.0,0.2,0.0
2024-01-06 15:30:00,0.001,0.001,0.6007333333333332,0.3831647484745347,0.0,0.0,0.0
2024-01-06 15:45:00,0.001,0.001,0.001,0.2678237423726735,0.0,0.0,0.0
2024-01-06 16:00:00,0.001,0.001,0.0005333333333333334,0.27908143447070016,0.0,0.0,0.0
2024-01-06 16:15:00,0.001,0.001,0.0,0.40484260639225444,0.0,0.0,2.6666666666666665
2024-01-06 16:30:00,0.001,0.001,0.0,0.5029426063922544,0.0,0.0,0.0
2024-01-06 16:45:00,0.001,0.001,0.0,0.5980759397255878,0.0,0.0,0.0
2024-01-06 17:00:00,0.001,0.001,0.0,1.0184797761098516,0.0,0.0,3.6666666666666665
2024-01-06 17:15:00,0.001,0.001,0.0,0.47225219735291435,0.0,0.0,0.0
2024-01-06 17:30:00,0.001,0.001,0.0,0.5090104394705829,0.0,0.0,0.0
2024-01-06 17:45:00,0.001,0.001,0.0,0.6162903123098874,0.0,0.0,0.0
2024-01-06 18:00:00,0.001,0.001,0.0,0.4990092730589212,0.0,0.0,0.0
2024-01-06 18:15:00,0.001,0.001,0.0,0.6740759397255878,0.0,0.0,2.3333333333333335
2024-01-06 18:30:00,0.001,0.001,0.0,0.9613661074092313,0.0,2.0,1.3333333333333333
2024-01-06 18:45:00,0.001,0.001,0.0,0.346918864019581,0.0,1.0,3.0
2024-01-06 19:00:00,0.001,0.001,0.0,0.3985643919137984,0.0,0.0,0.0
2024-01-06 19:15:00,0.001,0.001,0.0,0.6448570757060068,0.0,0.0,0.0
2024-01-06 19:30:00,0.001,0.001,0.0,0.8427953537648106,0.0,0.0,0.0
2024-01-06 19:45:00,0.001,0.001,0.0,0.6230759397255878,0.0,0.0,0.0
2024-01-06 20:00:00,0.001,0.001,0.0,0.4710759397255878,0.0,0.0,1.3333333333333333
2024-01-06 20:15:00,0.001,0.001,0.0,0.4710759397255878,0.0,0.0,3.0
2024-01-06 20:30:00,0.001,0.001,0.0,0.5744092730589211,0.0,0.0,0.0
2024-01-06 20:45:00,0.001,0.001,0.0,0.5950759397255877,0.0,0.0,0.0
2024-01-06 21:00:00,0.001,0.001,0.0,0.6242550607844221,0.0,0.0,3.3333333333333335
2024-01-06 21:15:00,0.001,0.001,0.0,0.9149237423726735,0.0,0.0,4.333333333333333
2024-01-06 21:30:00,0.001,0.001,0.0,0.3361237423726735,0.0,0.0,0.0
2024-01-06 21:45:00,0.001,0.001,0.0,0.4819724599020602,0.0,0.0,0.0
2024-01-06 22:00:00,0.001,0.001,0.0,0.6080759397255877,0.0,0.0,0.0
2024-01-06 22:15:00,0.001,0.001,0.0,1.2091426063922546,0.0,0.0,2.0
2024-01-06 22:30:00,0.001,0.001,0.0,0.5908092730589212,0.0,0.0,4.0
2024-01-06 22:45:00,0.001,0.001,0.0,0.3702759397255878,0.0,0.0,0.0
2024-01-06 23:00:00,0.001,0.001,0.0,0.5515585406079497,0.0,0.0,0.0
2024-01-06 23:15:00,0.001,0.001,0.0,0.5494595043229125,0.0,0.0,0.0
2024-01-06 23:30:00,0.001,0.001,0.0,1.0947188640195809,0.0,0.0,0.0
2024-01-06 23:45:00,0.001,0.001,0.0,0.8134051953189605,0.0,0.0,0.0
2024-01-07 00:00:00,0.001,0.001,0.0,0.6077426063922543,0.0,0.0,0.0
2024-01-07 00:15:00,0.001,0.001,0.0,0.3500759397255878,0.0,0.0,0.0
2024-01-07 00:30:00,0.001,0.001,0.0,0.33535158096089446,0.0,0.0,4.333333333333333
2024-01-07 00:45:00,0.001,0.001,0.0,0.2643237423726735,0.0,0.0,0.0
2024-01-07 01:00:00,0.001,0.001,0.0,0.5617904090393401,0.0,0.0,0.0
2024-01-07 01:15:00,0.001,0.001,0.0,0.8279863312993796,0.0,0.0,0.0
2024-01-07 01:30:00,0.001,0.001,0.0,0.1857,0.0,0.0,0.0
2024-01-07 01:45:00,0.001,0.001,0.0,0.1857,0.0,0.0,0.0
2024-01-07 02:00:00,0.001,0.001,0.0,0.1857,0.0,0.0,3.0
2024-01-07 02:15:00,0.001,0.001,0.0,0.19860666666666665,0.0,0.0,1.6666666666666667
2024-01-07 02:30:00,0.001,0.001,0.0,0.36966666666666664,0.0,0.0,0.0
2024-01-07 02:45:00,0.001,0.001,0.0,0.18000000000000002,0.0,0.0,0.0
2024-01-07 03:00:00,0.001,0.001,0.0,0.05,0.0,0.4,0.0
2024-01-07 03:15:00,0.001,0.001,0.0,0.05,0.0,3.0,0.0
2024-01-07 03:30:00,0.001,0.001,0.0,0.3165333333333333,0.0,3.0,4.0
2024-01-07 03:45:00,0.001,0.001,0.0,0.4315333333333333,0.0,0.6,0.0
2024-01-07 04:00:00,0.001,0.001,0.0,0.3950000000000001,0.0,0.0,0.0
2024-01-07 04:15:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-07 04:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 04:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 05:00:00,0.001,0.001,0.0,0.4498,0.0,0.0,1.0
2024-01-07 05:15:00,0.001,0.001,0.0,0.2743333333333334,0.0,0.0,2.6666666666666665
2024-01-07 05:30:00,0.001,0.001,0.0,0.3063333333333333,0.0,0.0,0.0
2024-01-07 05:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 06:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 06:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 06:30:00,0.001,0.001,0.0,0.10066666666666667,0.0,0.0,0.0
2024-01-07 06:45:00,0.001,0.001,0.0,0.333,0.0,1.0,0.0
2024-01-07 07:00:00,0.001,0.001,0.0,0.20046666666666665,0.0,0.4,0.0
2024-01-07 07:15:00,0.001,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-07 07:30:00,0.001,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-07 07:45:00,0.001,0.001,0.0,0.063,0.0,0.0,4.0
2024-01-07 08:00:00,0.001,0.001,0.0,0.2006,0.0,0.0,3.6666666666666665
2024-01-07 08:15:00,0.001,0.001,0.0,0.29066666666666663,0.0,0.0,0.0
2024-01-07 08:30:00,0.001,0.001,0.0,0.17666666666666667,0.0,2.8,0.0
2024-01-07 08:45:00,0.001,0.001,0.0,0.063,0.0,0.2,0.0
2024-01-07 09:00:00,0.001,0.001,0.0,0.063,0.0,0.0,5.0
2024-01-07 09:15:00,0.001,0.001,0.0,0.08800000000000001,0.0,0.0,1.0
2024-01-07 09:30:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,3.0
2024-01-07 09:45:00,0.001,0.001,0.0,0.23701190437252573,0.0,0.0,0.0
